date,NKE_return,RL_return,MAT_return,DHI_return,TJX_return,AAP_return,FL_return,BBY_return,LOW_return,PKG_return,TRIP_return,PVH_return,TIF_return,GPS_return,AMZN_return,ROST_return,EXPE_return,ULTA_return,EBAY_return,TSCO_return,HRB_return,DRI_return,MAR_return,HAS_return,YUM_return,BLL_return,UA_return,GM_return,VFC_return,HOG_return,MGM_return,M_return,MCD_return,SEE_return,FBHS_return,LEG_return,PHM_return,CMG_return,AZO_return,ORLY_return,IP_return,BWA_return,SBUX_return,GPC_return,LEN_return,KMX_return,F_return,HD_return,HBI_return,JWN_return,LKQ_return,WYNN_return,MHK_return,WHR_return,KSS_return,avg_return
2012/01/19,0.007138607971445499,0.006588359989817993,-0.004859423811176544,-0.004957507082152923,0.0010471204188482464,0.02064375933722684,0.02265500794912567,-0.002781088597536785,-0.004734158776402153,0.02073732718894017,0.044781260764725994,0.01236679384291528,0.04195573174760492,0.03916309012875541,0.0264463682432432,-0.006991648863857058,0.014572538860103679,0.021650165016501743,0.03856295319709968,-0.010579407061139134,0.0,0.0061095352389264335,0.02121390689451963,-0.009676443906864285,-0.003032237472071486,0.012204828867073525,-0.004096122337520436,0.0126478988168095,-0.0013506415547385187,0.003819527333492445,0.0054988216810683,0.012722646310432628,-0.002953918865695182,0.011512297226582868,0.01628298708590692,0.010706638115631772,0.0176322418136019,0.003559189407567054,0.0006353240152479067,0.013145315487571585,0.011225444340505097,0.00587763825808163,-0.0004163197335552704,0.0134333020930959,-0.008662696264212233,0.006965475469412397,0.021880064829821633,0.011809269162210256,0.018234562784915198,0.014705882352941124,,0.004622891875695423,-0.0019905068136578663,0.02914964723356861,0.007901850696610424,0.010087484276056753
2012/01/20,0.0017720023626699444,0.00184086725301702,-0.004883153121730044,-0.016370106761565917,-0.005080693365212219,-0.005322687957418526,0.010104935872522258,-0.003984063745020028,-0.029271862422246553,0.009781790820165615,0.002307945928123889,-0.004028589993502307,-0.019023462270133074,-0.0382034073309242,-0.018102391360246828,0.00782319577547419,-0.009256303862112958,-0.014601369686005894,0.013329101872421312,-0.005470595548924706,0.014769230769230646,0.013879852526566872,0.005193306405078202,0.0,0.00016007683688168406,-0.006290956749672394,0.009322731011790708,0.00725221595487513,0.00330603351115788,-0.0021403091557669063,-0.012499999999999956,-0.012283640424343933,0.004740272565672443,-0.0015519917227106994,-0.011602209944751474,-0.017796610169491633,-0.03960396039603964,-0.00474738194308677,0.0014430014430013571,-0.029488086812927583,0.0009250693802036469,-0.005577689243027928,0.002707205331111906,-0.011251541307028212,-0.022392135445111983,-0.02406015037593978,-0.0015860428231562196,-0.019819423034573846,-0.012617012617012535,-0.006948580504268276,,-0.016020451640391897,-0.028843203436637155,-0.022370557459859275,-0.0226944501753662,-0.007317152540485978
2012/01/23,-0.0019654088050314877,-0.0066013338777732855,0.012968804766911868,0.005065123010130179,0.0001501952538300877,0.0020066889632108786,0.0015390534821086987,0.02760000000000007,-0.007538635506973312,-0.007451564828613977,-0.0006578947368420796,-0.0046972860125260585,0.018261150614091726,0.0026838432635534204,-0.025349553519591117,0.0034931108092373098,-0.004188144329896892,0.008392341987935925,0.0018791105543376485,0.006250781347668433,0.026076409945421597,-0.005561497326203146,0.0,0.03450381679389314,-0.003361075544174086,-0.0031653917172249635,0.029204020646563356,-0.0031999999999999806,-0.008986744551786052,-0.002144899904671149,0.039556962025316444,-0.008196721311475419,-0.007764890898368293,0.005181347150258864,-0.0061486864169927324,-0.009922346850733454,-0.04381443298969068,0.011420017076236189,2.8847262247833072e-05,-0.012396694214875992,-0.03173136167590884,0.003739316239316226,-0.016822429906541925,0.0018706157443491023,-0.018994413407821265,0.007704160246533087,0.005559968228753043,0.008312738710402279,-0.002061005770816138,-0.012794882047181155,,0.015588464536243185,-0.004739336492890933,-0.004244325521313819,0.0027443529660122756,0.0003200052492341598
2012/01/24,0.0064001575423393575,0.03260944029595114,0.00657439446366781,0.02591792656587466,0.010061570806427333,0.004405874499332496,0.0019208605455243166,-0.012845465161541503,0.020888720091150725,0.05893393393393387,0.010204081632653184,0.02176192973256419,0.00428503412156811,-0.002676659528907943,0.004890106937503358,0.005994971959002227,0.015852474927207982,0.006241872561768336,-0.0012503907471084208,0.002609019754006736,-0.002955082742316817,-0.00881910088191018,0.0028702640642936927,0.011511216056670603,0.0,-0.001058481079650675,0.008314636399630482,-0.00521669341894071,0.0017380790448120464,0.0346310007165036,0.0015220700152207556,0.0054146480478767245,-0.02179296681525511,0.02628865979381456,0.004499437570303577,0.015250544662309462,0.04582210242587603,0.00038844810487836945,-0.0007492867424776506,0.006768397735663179,0.023226216990136717,0.011043108036189464,0.006548373468525437,0.005134588454955624,0.014236902050113853,-0.003975535168195821,0.012638230647709303,0.0017825311942958333,0.028087567121024337,0.004860267314702238,,0.010232796111537601,0.0017460317460318286,0.007412898443291294,0.009052631578947423,0.008874710294064538
2012/01/25,0.009783778495254802,0.006634379353811504,0.015125472671021045,0.01684210526315799,0.010407374368123445,0.00996942709025661,0.022622699386503298,0.013801261829653022,0.0011160714285713969,-0.010989010989011061,0.026067122841316293,-0.004362329997434022,0.007111251580278033,0.01986044015029531,0.004278074866310266,0.006920415224913379,-0.00573248407643312,0.018350995089170263,-0.0003129890453833495,0.0012391573729861882,0.0017783046828687699,0.01432291666666674,0.00629650829994266,0.021593230230522176,0.006102457041914144,-0.0013245033112582183,0.014267015706806108,0.005244050020169588,0.012522631261315587,0.03301015697137588,-0.0037993920972645423,-0.030895691609977405,0.00486075949367093,0.010547463586137562,0.002239641657334701,0.0012875536480685401,0.029639175257732076,0.007043815667115538,0.005277548666186016,0.009289817870675954,-0.02736318407960181,0.007106198183971735,0.002518363064008433,-0.0017027863777089314,0.0235822571588995,-0.006754682222904429,0.00858034321372858,0.006672597864768592,-0.008437123342707964,-0.017734784361144618,,0.016459863256520713,0.009982570115671052,0.009749816041206838,-0.0037554767369080144,0.0062396415627993295
2012/01/26,-0.008816975099312008,-0.009556448955381214,0.0006772773450727243,-0.02553485162180824,-0.00014714537963489427,-0.01210844959199786,-0.01462317210348707,-0.02683780630105026,0.0014864362690449884,0.00967741935483879,-0.013972689742775435,-0.008505154639175228,-0.002667503530519255,-0.011578947368421022,0.02937161874334393,-0.014318442153493649,-0.003523382447149226,-0.02677664974619287,-0.00720100187852224,-0.01188118811881178,0.0011834319526629056,-0.0017115960633291571,-0.015073947667804122,-0.003141959440159936,-0.0027134876296888155,0.04403183023872659,-0.05278100400051611,-0.008025682182985716,-0.01996729250484286,-0.004469273743016866,-0.004576659038901476,-0.026908452763965918,-0.0005038798750377493,-0.004473161033797246,0.0005586592178772332,-0.015859408486926574,-0.02377972465581979,0.007352508471869967,-0.001922055250503596,-0.007024342981712506,-0.0009590792838874984,-0.015026786880961818,0.01193217500523347,0.0026360676073811096,-0.023038946791003934,-0.017928902627511678,-0.010827532869296275,-0.006849315068493067,-0.027552674230145846,-0.0057447681575708565,,-0.010546420860322203,-0.005961719485409467,-0.008562579704864293,-0.027225130890052296,-0.008190706826670523
2012/01/27,-0.001857282502443769,0.008251264306627704,-0.006768189509306244,0.019121813031161672,-0.008535688005886666,0.003863575806021702,0.0060882800608828,0.016786570743405393,-0.0014842300556585641,0.003904863329783348,0.006119162640901621,-0.0031193137509747393,-0.0011013215859030367,0.007987220447284171,0.010625142803758703,-0.01045903544450899,0.022179363548698205,0.008084496022949583,0.004415011037527616,0.007264529058116143,-0.00886524822695045,-0.011358765537933913,-0.0017326017903552815,0.004584527220630408,0.005921895006402167,0.00203252032520318,0.04795640326975481,-0.014158576051779836,-0.0055495670936267505,-0.004713804713804559,0.010727969348658828,0.016531409678388842,-0.004940512200040437,-0.00649026460309543,0.002233389168062594,-0.012630662020905903,-0.0012820512820512775,0.0025970039091332,-0.0009485499123337293,0.00695206732528364,-0.008639999999999981,-0.008755638100291785,-0.010136532892014882,-0.004484998453448741,0.008983717012914116,-0.010701920050361968,-0.04534792806880361,-0.0017797552836485986,0.014999999999999902,0.0018572018159306314,,-0.0006714225765842574,0.0014204545454545858,0.00330760749724357,0.005166846071044118,0.0011750082466390713
2012/01/30,0.012535500930369148,-0.0034318901795142853,0.006132879045996686,-0.021542738012508722,0.0011874721686209178,0.01619110816191105,-0.0018910741301059186,-0.002358490566037874,-0.0033444816053511683,0.0017680339462515793,0.012804097311139628,-0.0010430247718382635,-0.002992597259411034,-0.005282620179609121,-0.016481599017249327,-0.007633587786259555,0.00597484276729543,-0.0005173974906222956,-0.008477237048665764,0.005844317333996596,-0.011329755515802065,0.0026013440277476985,0.0023141452126120843,-0.01711351968054764,0.01320604614160703,-0.006592292089249496,0.001820072802912076,-0.0057447681575708565,0.0014524883418698398,-0.00969778980604441,-0.0030326004548899554,0.014784151389710232,0.0,-0.016582914572864205,0.020612813370473493,-0.027790030877812177,-0.020539152759948665,0.0025356908459022165,0.0002589907433969696,-0.0025436046511628785,0.0035506778566816166,0.007226980728051391,0.013166144200626784,-0.001708870591890621,-0.006677796327211882,-0.0044543429844098315,0.006552006552006384,-0.002228660574994268,0.006568144499178974,0.020185375901133007,,-0.03073822121441161,-0.02111899133175732,-0.015567765567765623,-0.012850717498393505,-0.0020747260819335093
2012/01/31,0.0058032691749685394,0.0066225165562914245,0.04977988486285123,-0.011363636363636354,0.010229799851741994,0.0009141961603762461,-0.0056839712012126675,-0.05634357762017339,0.00037285607755399575,-0.006706671373102657,0.04013906447534743,0.007439310884886252,0.00789889415481837,0.007966011683483876,0.01191782523642071,0.002366863905325367,0.011878712097530553,-0.014494629222207678,0.0004749841671944921,-0.001483496105822768,-0.013268998793727338,-0.008216216216216266,-0.005772005772005651,0.013058618688334134,-0.005496231155778908,0.002041858090862547,0.03322086685699466,-0.008666941807676465,0.003740534351145186,0.006376679571851618,-0.0076045627376425395,-0.018356643356643443,0.0036477859965549086,0.018395503321410267,0.013646288209606894,-0.02631578947368418,-0.023591087811271283,-0.001087845739617621,0.0006039922741682968,-0.01020036429872484,0.0016082341588936622,-0.008370980600584721,-0.011551155115511413,-0.007469654528478142,-0.03585434173669466,-0.027484819431128127,0.01057770545158676,-0.008487826669644871,0.0032626427406199365,-0.0030284675953966556,,-0.0015596568754873141,-0.015295443567863498,0.010604651162790635,-0.002169668040789774,-0.0011358357971687637
2012/02/01,-0.002307914222521301,0.012565789473684141,0.0,0.012212643678160884,0.002201350161432414,0.00026096033402911445,0.015625,0.009603340292275497,0.00186358553857624,0.007107320540156392,0.06532968702522046,-0.009327633113097589,0.0021943573667710936,0.02476290832455219,-0.07704170952478906,0.008067689885871587,0.017299969107198,0.008798424162836271,0.019148599461940252,0.012628451157608245,0.03911980440097795,0.022672770874209602,0.019738751814223576,-0.0002864508736750704,0.013421759039949688,0.026999490575649654,-0.014820396885204756,0.014571190674438128,-0.006768575042316982,0.00565738854944553,0.04980842911877392,0.008904719501335867,-0.006562342251388076,0.01705970898143505,0.017232094776521212,0.026095060577819185,0.051006711409395944,0.00849462254636335,0.014688944463608022,0.005766163660900547,0.0077071290944121795,0.011121532895618458,0.006677796327211993,0.007369081216682227,0.02440441603718768,0.0023003614853762677,-0.007246376811594235,0.0018022077044379525,0.008130081300812941,0.0028351559335764165,,0.021869304868523676,0.03580771746239386,0.13475699558173782,-0.009349858664927102,0.012814411296181803
2012/02/02,-0.008963855421686762,-0.005912546293288301,0.001935483870967758,0.002129169623846572,-0.00248938351149508,-0.0050873989042525825,-0.004502814258911747,0.00496277915632759,-0.0022321428571427937,-0.0007057163020465218,-0.00513405590416427,-0.002746174970576609,-0.003753518923991117,0.1064267352185091,0.01259327913778674,-0.0007807925043918917,0.0027330701488006426,-0.002733663108565376,0.01552795031055898,-0.023474752414720634,-0.01000000000000012,0.0006395224898743113,0.001138627953316318,0.006876790830945723,-0.006232471174820953,-0.015376984126984072,-0.010963793982661896,-0.0024620434961019066,-0.004900459042843752,0.004950495049504955,0.014598540145985384,0.03648131803471588,0.002235772357723542,-0.012333497779970393,0.019057702488088912,0.02043596730245234,-0.010217113665389577,-0.020490780486487892,-0.010821779960389244,-0.005367162722615282,0.007010834926705067,0.005433342168036148,-0.012023217247097984,-0.0038910505836575737,-0.003403289846851898,0.0016393442622950616,-0.005677210056772131,-0.00022487069934784554,-0.01814516129032251,-0.008279483037156754,,0.025732484076433026,0.0007892659826360671,0.044127190136275196,0.02655838454784898,0.00249420121564683
2012/02/03,0.006613499319198635,0.01941176470588224,0.015132002575660053,0.03824362606232312,-0.4931004110393423,0.008522354792185771,0.017715793441386962,-0.018106995884773713,0.014168530947054503,0.024011299435028333,0.014334862385321001,0.024259113558877443,0.023704866562009208,0.008828996282527868,0.03279765573409654,0.011134987302207522,0.03634161114476053,0.01957968933559595,0.007645259938837912,0.01677726305246008,0.021984551396316165,0.0336599914784832,0.027295990901336387,0.020489470688673794,0.0009407337723423836,0.0025188916876572875,0.037122969837587005,0.07692307692307687,0.026392657248949014,0.032467532467532534,0.03381294964028769,0.025262560317910854,0.014094504157371679,0.034465534465534464,0.01558441558441559,0.03337783711615483,0.07096774193548394,0.02582544992488134,0.011484319629855966,0.015820456217807033,0.007911392405063333,0.04797680242520097,0.01384809064204795,0.0026562500000000266,0.08025042686397277,-0.02782324058919805,0.04323001631321355,0.015969410706252907,0.019301848049281256,0.023620443901445798,,-0.0480211955621791,0.05031545741324939,0.06681168427594786,0.04917682274962587,0.01358762249327556
2012/02/06,-0.0003864734299517947,0.009232544720138458,0.006977481763399851,-0.014324693042292003,-0.006081668114682914,-0.0010400416016640435,0.0037037037037037646,0.03394803017602688,-0.006985294117646923,-0.0006896551724138167,-0.006500847936687482,0.0025604916143899814,-0.0007667535654040103,-0.0018424689083371693,-0.024190058833656214,-0.008500772797527034,-0.018994739918176462,0.007297401101011403,-0.009408194233687439,0.010343553749538215,-0.0005813953488370549,-0.0037098103874690924,0.0005535566011622972,0.02230897936419396,-0.01018170426065168,0.005025125628140836,0.004225702212279359,0.019862490450725634,-0.0047230676962291,-0.017132942962481024,-0.02435629784272786,-0.011074197120708673,-0.005199480051994887,-0.006760019314340893,-0.03631713554987215,0.007321274763135266,-0.004819277108433884,-0.001504607861576135,-0.006851973691940905,-0.005674272606543518,-0.011930926216640603,-0.003144258583825943,-0.0006208609271523002,0.005142589995324798,-0.03424657534246589,0.020875420875420936,0.013291634089132254,0.0006641576267434335,0.020547945205479312,-0.009548438432464779,,-0.018698904157244733,-0.012614506682685156,0.030294203320710755,-0.005502343590788716,-0.002050525378676757
2012/02/07,0.007442489851150258,-0.002159900895749911,0.007874015748031482,-0.00622837370242213,0.00815850815850827,0.005075481520041558,-0.01217712177121777,0.028779894608836454,-0.001851166234727919,-0.0013802622498274575,-0.008819345661450817,0.01034350657642702,-0.007980356046654369,0.0004614674665435192,0.005733318772523921,0.012665627435697546,0.014000595770032653,0.012328418912048722,0.007046568627450789,0.03692870201096898,-0.002908667830133882,0.016756309474555087,0.0005532503457814641,-0.006819421713038731,0.02626997942712439,-0.0050000000000001155,0.0028465346534654046,-0.017977528089887618,0.021166166101699746,0.013018534863195041,-0.004279600570613273,0.004199328107502787,0.014272791235300009,-0.004861448711716121,-0.010084925690021285,-0.059427105600684094,0.013317191283293006,0.006431100826090441,-0.0007982665982932957,0.018091306459446344,-0.011439466158245981,-0.01362604087812258,0.00248498653965612,0.0010852713178293172,-0.003273322422258529,0.0013192612137202797,-0.006172839506172867,0.005752212389380507,0.043031977891828,0.01626832697328795,,-0.0014180625720109363,0.006692015209125435,-0.0005654509471302305,0.026024590163934436,0.0038365010385943894
2012/02/08,0.01631008346925067,0.09180619521193134,-0.0078125,0.009052924791086436,-0.005202312138728349,0.020717337822089732,-0.0026148673888681806,0.0007880220646176994,-0.0029673590504452063,0.0062197650310988895,-0.014351320321469574,0.024393326592517584,-0.009746287128712838,-0.01845018450184499,0.007003637548183894,-0.006349817202232044,-0.01145710928319621,0.012052730696798353,0.005476118040766753,-0.019158439116125914,0.001166861143523823,-0.00040691759918609627,0.0013823610727121682,-0.018676187860477866,-0.00632228218966846,0.0012562814070353756,0.007034431691965937,-0.017925247902364605,0.029947552559743906,0.009801786103245558,0.022206303724928267,-0.00027878449958174123,-0.008522445743732066,-0.0009770395701025336,0.02466487935656847,-0.002272727272727315,0.033452807646356275,0.0,-0.0037948526650635195,-0.00488968395945133,-0.005143040822886524,-0.015093374264517845,0.00640363561247681,-0.0013938361468172067,0.026272577996715896,-0.01449275362318836,-0.0031055900621118626,-0.006379234491860952,-0.005299015897047732,0.008102766798418815,,0.017484689802076847,-0.0025683638011784193,-0.007072135785007094,0.0013980427401638629,0.0029939149747347875
