date,BEN_return,SCHW_return,NTRS_return,ADS_return,CINF_return,CBOE_return,AMG_return,FITB_return,PRU_return,AFL_return,COF_return,WFC_return,TRV_return,AJG_return,GS_return,JPM_return,V_return,PBCT_return,L_return,HIG_return,AMP_return,MTB_return,UNM_return,DFS_return,BAC_return,TROW_return,MS_return,MMC_return,CME_return,PNC_return,AIZ_return,WU_return,RF_return,C_return,LNC_return,CB_return,KEY_return,ZION_return,HBAN_return,MCO_return,AON_return,BLK_return,BK_return,PGR_return,AIG_return,MA_return,STT_return,MET_return,PFG_return,ICE_return,NDAQ_return,CMA_return,AXP_return,USB_return,RJF_return,ALL_return,avg_return
2012/01/19,0.016350687130103347,0.03660565723793696,0.02183406113537112,0.0034712706677628713,0.0047066206463759475,0.009437672040896627,0.020469900171422806,-0.01381818181818173,0.014611546685673549,0.0431606905710491,-0.007125407166123643,-0.0029761904761904656,0.006845884120888268,-0.0048062481225592535,0.03230754481833009,0.010673234811165777,-0.013586432838697204,-0.0007462686567164534,0.003908285565398684,0.012700165654334628,0.02190476190476187,0.0008565834557023866,0.010217681030652903,0.007800891530460596,0.0235294117647058,0.005356545028456727,0.053602305475504375,0.0,0.021061724524467085,-0.004024144869215318,0.005639579594975519,0.018075491759702356,0.006109979633401208,0.010334137099551999,0.006323396567299078,0.0008542141230067912,-0.001203369434416346,-0.0047897817988291624,-0.03980099502487566,0.02812939521800284,0.011714589989350266,-0.0013845047923324305,0.030049261083743728,0.0458438287153653,0.01268331351565588,0.0014756512855440551,0.027784730913642086,0.005897219882055715,0.008971962616822315,0.02858387799564266,0.014527845036319542,-0.024821489289357346,0.007713607594936667,-0.017881705639614887,0.050939963614311745,0.000678656260604038,0.010121055509718669
2012/01/20,0.01065929727595738,0.028089887640449396,0.02255460588793934,-0.01238051888939462,0.01655215490318529,-0.00155823918971576,-0.0005928853754940677,-0.028761061946902644,0.007376185458377371,0.01654996817313803,-0.05618207914701667,0.012935323383084674,0.02139303482587085,0.004527618472683237,0.009843982169390753,0.011643650148930318,-0.01748559148187956,-0.036594473487677415,0.0007786140669607811,0.010359869138495181,0.01919850885368124,-0.0008558503484534796,0.0013192612137202797,0.009583486914854555,0.015804597701149392,-0.00016650016650021637,0.006017505470459428,0.004445855827246659,0.009808461376552335,0.0038720538720540265,0.003058883507519816,-0.005221932114882422,-0.006072874493927127,0.010569382884418665,0.009874326750448859,0.00953058321479383,0.0,0.008021390374331583,0.022452504317789224,-0.002188782489740082,-0.0002105263157894388,-0.0251678588657277,0.01769488283118137,0.003371868978805148,0.003913894324853118,-0.034684019118277565,0.010716025328787016,0.014796203238414352,0.002964060763245735,-0.005252901804626009,0.007955449482895727,0.0313807531380752,-0.017860647693817566,0.006302521008403339,0.0005770340450086398,0.011529331976941393,0.0029783263573262713
2012/01/23,0.001953124999999778,-0.013270882123341154,0.0023218017181332318,0.0027652318186008884,-0.001536098310291778,0.005462348809988304,-0.0035594225825588133,0.01746393318147299,0.015516039051603814,0.002922145689835176,0.0013034977188790542,0.012442698100851413,-0.021107322617308077,0.008413461538461675,-0.005057936361964277,0.008029978586723718,-0.009743487770928705,0.0,0.00985477178423233,0.00539665407447365,0.001280175566934938,0.0037934410181106326,0.013175230566534912,0.012778386272362052,0.02545968882602545,0.0021648626144878946,-0.009787928221859699,-0.00727157761618713,-0.006003001500750393,0.0016770082173400702,-0.009402795425667243,-0.0073490813648294795,0.0020366598778003286,0.007085020242914908,0.008888888888888946,0.0005636184303228209,-0.022891566265060392,-0.01591511936339529,-0.016891891891891886,0.007677543186180413,-0.006948831332912353,0.014987363801150622,0.016917293233082775,-0.006721075372059349,-0.008187134502923854,-0.004696765103035405,0.006987951807228887,0.01127922971114148,0.008496490579977811,0.009539221531385866,0.0047355958958168465,-0.0027045300878971723,-0.011990407673860948,-0.00869867780097422,-0.0023068050749711633,-0.0010056989607776234,0.000898595000276737
2012/01/24,0.009844054580896655,-0.013053797468354555,-0.008802409080379991,0.015718356466587036,-0.002153846153846173,-0.005044625533566105,0.006648144473109685,0.002238805970149249,-0.002918454935622372,0.021227887617065733,-0.02278151442829257,-0.012289780077619716,-0.037983081771438054,-0.002681764004767717,0.00628523893150934,0.0,0.014156626506024228,-0.010077519379845024,-0.012840267077555256,-0.0016103059581319412,-0.009497716894977248,-0.004144825064001045,0.010836584308625996,0.0032444124008652597,0.0055172413793103114,0.005982053838484491,-0.0038440417353102774,-0.0079617834394905,0.00872336856232181,-0.0035158211953790763,0.0038481272447410397,0.01322051824431525,0.06300813008130102,0.0016750418760467234,0.007048458149779835,-0.013378397408815745,0.002466091245376223,-0.07547169811320764,-0.0008591065292096189,0.003537414965986363,-0.0027565733672603177,0.018646259969821166,-0.01848428835489846,-0.017399710004833424,-0.004716981132075526,0.010676546923848118,-0.01148600143575007,0.004080522306855183,0.002564102564102555,0.0033746730785455537,0.00785545954438338,0.003389830508474523,-0.0042475728155340065,-0.0014040014040013205,-0.010115606936416222,-0.014765100671141007,-0.001437011439878469
2012/01/25,0.01428433548885244,-0.02685370741482962,-0.012386071512035524,0.005791855203620022,0.009250693802035137,-0.00429017160686429,0.0023656973878758425,0.004467609828741725,-0.005165289256198302,0.0018341145302627204,0.01265541740674947,-0.01113294040602486,0.01982758620689662,0.0023902001792650562,-0.00551116009920094,-0.0015932023366966863,-0.004455004455004463,-0.002349256068911454,-0.006763787721123737,-0.021505376344086113,0.000921998893601339,0.0037948341290243714,-0.0038593481989708245,-0.013654329859863368,0.008230452674897082,0.007267922035018026,-0.0005512679162074097,0.011556982343499334,0.006610676866788623,0.0016801075268815246,0.008688985433171315,0.018267223382046005,0.017208413001912115,0.0020066889632108786,-0.0402449693788276,0.005138452754781531,0.013530135301353052,0.02157434402332359,0.021496130696474713,0.03741865509761366,0.009993621092919458,-0.004126494550841131,-0.03154425612052725,0.011313330054107285,-0.0003949447077409296,0.01777168255432726,-0.03389009924957653,-0.026009211595773296,-0.002922908293752302,-0.011771630370806418,0.009353078721745955,-0.013851351351351404,0.019094048344505454,0.005272407732864748,0.0011678832116788218,-0.006130790190735702,0.0007369284975731254
2012/01/26,0.015129888666856939,-0.0436573311367382,-0.027922385234264047,-0.008457800971747309,0.010693553315001658,0.003525264394829586,0.009047103943357282,-0.03039288361749448,-0.037902388369678075,-0.007729861676159411,0.0,-0.038079470198675414,-0.007607776838545965,-0.0011922503725781963,0.002678488962778225,-0.002925531914893642,0.002983293556085842,-0.008634222919937207,-0.0060240963855421326,-0.03516483516483515,0.00736919675755332,-0.022682926829268313,-0.01764959104606112,0.01857923497267766,-0.006802721088435382,0.0009839291571007713,0.0038610038610038533,0.00825134877816569,-0.006856387592416802,-0.012076484401207677,0.008867494299467982,-0.0189646335212712,-0.02819548872180455,0.014018691588784993,-0.0569735642661805,-0.0009940357852883386,-0.043689320388349606,-0.05365296803652975,-0.05050505050505061,-0.005227391531625658,0.0031578947368420263,-0.002018752548940017,-0.0277102576567817,0.0009727626459143934,-0.006716712761754229,-0.002695186016434481,-0.02831370583813564,-0.04033379694019479,-0.003664345914254241,-0.0006806772738875422,-0.002702702702702675,-0.04453579993148338,-0.003787123779151025,-0.028321678321678423,0.0032079323417906203,-0.0010281014393420662,-0.011770413529662644
2012/01/27,-0.002062242219722621,0.0051679586563306845,0.014362220058422581,0.001814882032667997,-0.004534461910519871,-0.0015612802498049527,-0.004288081083715034,0.011467889908256979,0.029321820471307714,0.005330053300532933,0.009647007235255467,0.018932874354561147,-0.011073253833049468,-0.003581020590868289,0.029568901989682983,-0.0074686583088824365,0.0018837993257980745,0.0071258907363420665,-0.00843214756258237,0.0005694760820047495,-0.018471104608631994,-0.000374344896431289,0.004382120946538226,-0.029327610872675214,-0.001369863013698569,-0.01998689384010488,0.01978021978021971,0.0,0.0017883135787066795,0.0030560271646860038,0.0010045203415369741,0.0010449320794148065,0.027079303675048294,0.016129032258064502,0.014016433059448996,-0.041648898365316156,0.016497461928933976,0.018697225572979592,0.010638297872340496,-0.010509721492380608,0.01028331584470088,-0.0019694985627595196,0.011500000000000066,-0.007288629737609242,0.004375497215592716,0.002760026529052162,0.0072202166064982976,0.029565217391304355,0.01287237955130549,-0.008514261387824629,0.006194347657762389,0.004661168877733823,-0.002601040416166378,0.0025188916876575096,0.0031976744186046346,-0.002058319039451084,0.003166679753519631
2012/01/30,0.009862859289874182,-0.0025706940874035134,-0.0074394048476122965,-0.004528985507246341,-0.007895535985423585,-0.0023455824863173325,-0.01575805030830968,-0.01814058956916098,0.0027962250961202084,-0.01284665579119093,-0.02714440825190012,-0.011824324324324342,0.0010335917312662701,-0.0002994908655284956,-0.01825176702156206,-0.005374899220639717,-0.011578426521523966,-0.018867924528301883,-0.008238107892638902,-0.00626067159931698,-0.007266629401900482,-0.0028710523030832658,-0.0043630017452007674,0.005526897568165046,-0.030178326474622708,-0.026245402875292534,-0.0193965517241379,-0.005350960025180984,-0.0036532713384257454,-0.0010155721056194222,-0.014300050175614643,-0.0046972860125260585,-0.026365348399246646,-0.020732102364755423,0.020495710200190587,-0.007712844853159262,-0.019975031210986316,-0.010657193605683846,-0.007017543859649145,-0.016197557089750347,-0.0035313668466971926,-0.022774600097359876,-0.01038062283737029,-0.011257953989231573,-0.001980198019801982,0.009117204933707823,-0.005888376856118871,0.005349099099098975,-0.008351488743645663,-0.008759124087591164,-0.02654867256637161,-0.006780870806566752,-0.014643931795386256,0.005384063173007991,0.000869313242538361,-0.0017188037126160127,-0.008384683757107578
2012/01/31,-0.013115059064273238,0.0008591065292096189,-0.004593810444874169,0.008189262966332933,0.00030609121518199167,0.002742946708463867,-0.0004972155926810107,0.0011547344110856006,-0.002439874520738905,-0.00371824003305099,0.021205357142857206,-0.0013675213675213849,0.0032696609877818084,-0.0011983223487117556,0.01585710380023686,0.00783572007565514,0.007609130957148658,-0.012019230769230838,-0.000267952840300012,0.0034364261168384758,0.0050675675675675436,-0.0017526289434151021,0.0004382120946537782,-0.004030780505679732,0.008486562942008335,-0.007038626609441989,0.024725274725274637,-0.00031645569620253333,-0.002041708333333392,-0.001694340901389424,0.007890048358361046,0.0015731515469323831,0.009671179883945724,0.01620906384386367,0.006071929005137644,0.007623318385650002,-0.010191082802547768,0.007181328545780907,0.010600706713780772,0.004858299595141613,0.009589326662497344,-0.006658661718152992,0.005494505494505475,0.003960396039603964,-0.0035714285714285587,0.010228172855641038,0.009013649240278143,-0.010641276953234469,0.0,-0.008230096162176181,-0.02134387351778655,-0.005749191519942354,0.020765472312703537,0.007497322384862448,0.013317892298783995,-0.00654269972451782,0.002387657901198839
2012/02/01,0.05532516493873718,0.022317596566523656,0.023682292931746396,0.001895306859205803,0.016217870257037914,0.004689331770222793,0.02885285046264041,0.01038062283737018,0.019042627533193413,0.0006220194899440035,0.01967213114754096,0.023279698733310594,0.016638078902230014,0.02879424115176943,0.017762626715708274,0.008042895442359255,0.01858108108108114,-0.006488240064882356,0.01447333154650221,0.03938356164383561,0.02296918767507017,0.0058941560070226995,0.01226456416995192,0.01986754966887405,0.032258064516129004,0.013485477178423189,0.03967828418230579,0.01614434947768295,0.024925933152099455,0.015953835709436426,0.022979797979797878,0.005235602094240788,0.019157088122605526,0.02864583333333348,0.026926648096564643,0.004005340453938633,0.01029601029601035,0.011289364230540722,0.00874125874125875,0.009938221864088215,0.019409456948172643,0.005494505494505475,0.0203676105315449,0.02564102564102555,0.05933890880127457,0.005765362494997817,0.026033690658499253,0.022360600056609004,0.021969974368363232,0.0018343815513626183,0.0004038772213246222,0.015178894109143304,0.009573195053849126,0.012048192771084265,0.01857142857142846,0.015944540727902856,0.017745666105295342
2012/02/02,0.01125301420023228,0.0176322418136019,0.006050539803060806,0.012070984595982326,-0.004817825956037414,0.020225593154414634,0.004254907649163586,0.006849315068493178,-0.00017143836790667333,0.0045586406962287995,0.007288317256163079,0.00033456005352960894,0.0020246330352622355,0.010787172011661905,-0.000528867342441619,-0.0013297872340426453,0.03463076772997753,0.002448979591836764,0.003963011889035695,0.017023613399231197,-0.08032128514056225,0.00423887295848413,-0.0012981393336218838,0.0010822510822510178,0.012228260869565188,-0.013135448652337067,0.0067044868488910225,-0.005607476635513975,0.08363210852207925,-0.0008352823254259567,0.022216736608244858,-0.0010416666666666075,0.022556390977443552,0.012341772151898578,0.024864376130198984,0.0019208037825058089,0.01146496815286624,0.017038777908343183,0.0017331022530331364,-0.0037234042553191404,0.0,0.004207650273224006,0.036514118792599914,0.007692307692307665,-0.010902255639097858,0.0669705553380684,0.019402985074626677,0.007198228128460826,-0.01576495879613049,0.04324701368907502,-0.004440855874041194,0.007475970096119555,0.010667720268668468,0.0003501400560224077,-0.01879382889200565,0.03343568747867631,0.008176233142328201
2012/02/03,0.028084429921398923,0.05693069306930698,0.03985849056603774,0.0286604361370717,0.01089258698940987,0.011818528402592454,0.036976408281174766,0.027210884353741527,0.026577503429355165,0.030940594059405857,0.04915939561608851,0.024414715719063507,0.012291631587809437,0.003172771848860778,0.03651115618661249,0.01944074567243681,0.009145766547237422,0.025244299674267223,0.01605263157894732,0.04589632829373658,0.06490670901151252,0.02358783364369965,0.030762564991334562,0.016936936936936986,0.05234899328859055,0.025064822817631782,0.04047131147540983,0.019110275689222966,0.027893611973474064,0.03995987293094805,0.003622313450857506,0.02867570385818574,0.03676470588235281,0.04845264145045336,0.051610057344507965,0.011355257336675972,0.037783375314861534,0.04159445407279039,0.01903114186851207,0.02776294714361982,-0.026534332590641974,0.0265005169505359,0.030530765617660993,0.018606870229007644,0.032687191182060094,0.022931571587609723,0.03879941434846268,0.03435953820780657,0.0010921004732435957,0.02231508566652729,0.016626115166261224,0.06289752650176661,0.02130570758405015,0.022051102555127766,0.028873642081189477,0.01320567844173004,0.027736143257473766
2012/02/06,-0.0016321621853792045,-0.00858704137392674,0.0013608528010886634,0.003461105823310495,-0.009278659084106411,0.0022607385079127518,-0.010214504596527063,-0.00735835172921262,0.0020043427426090776,-0.0076030412164864725,-0.028397565922920864,-0.014038524322559587,-0.013140385894876871,0.004887866589994294,-0.001191185229303171,-0.0036572622779519337,0.0030832476875641834,-0.00714853057982523,-0.005957005957005879,-0.0020650490449150016,0.0126747437092265,-0.01770770163735602,-0.005884825556956685,0.002126151665485576,0.01658163265306123,-0.009106239460371035,0.009847365829640742,-0.008914847832769746,0.0069122629891478216,-0.018167202572347274,-0.0004812319538017862,-0.01216421692853531,-0.00886524822695034,-0.007155635062611854,-0.007969798657718186,-0.01122776319626706,-0.013349514563106735,0.002218524681087075,-0.008488964346349714,0.0036363636363636598,-0.0016645859342490077,0.008163645038168132,0.00045578851412941823,-0.009367681498829161,-0.013617960986382127,0.0025363547208352433,-0.017383133662203454,0.0013287270794577477,-0.020000000000000018,0.003597122302158473,0.011168727562824055,-0.009973404255319007,-0.008421052631578885,-0.001369863013698569,-0.012503473186996517,-0.0019550342130988385,-0.004423269361757665
2012/02/07,0.004474272930648837,-0.028346456692913358,0.00045300113250279495,-0.00034491678882464516,0.010574018126888296,0.004887218045112718,0.009475560559151885,0.002965159377316562,0.007334555759293204,-0.006451612903225823,-0.012734864300626314,0.001986754966887494,0.0069105005899208205,0.007153075822603716,-0.012011244569384072,-0.007079181961195724,-0.0035394932935916,-0.0008000000000000229,-0.0005211047420532466,-0.010863942058975562,0.01085956193631521,0.004691937276207092,-0.03763213530655374,0.023338048090523422,-0.01505646173149311,-0.0017018379850238796,-0.012189176011701663,0.011786600496277666,0.0026332993377413683,-0.006058621254298346,0.03562831006259026,0.010774756285274467,0.0,-0.006906906906906762,0.00718816067653294,0.016664208818758297,-0.0073800738007380184,0.015495296070835662,0.015410958904109595,0.008799171842650111,0.0010421008753647154,-0.0037332529042619633,-0.011845102505694705,0.003309692671394915,-0.003731343283582156,0.004088829828013729,-0.004542194597178972,0.0005307855626328628,-0.0029684601113172393,8.145975887896562e-05,0.01380670611439827,0.010409670920080494,0.006176413819726001,0.009945130315500705,-0.005908835115362998,0.006856023506366382,0.0013104289581356346
