date,KMB_return,EL_return,CHD_return,COST_return,K_return,TAP_return,PEP_return,MDLZ_return,TGT_return,HSY_return,KO_return,STZ_return,NWL_return,DG_return,MO_return,PM_return,CAG_return,TSN_return,CL_return,CLX_return,DLTR_return,MKC_return,ADM_return,WMT_return,MNST_return,CPB_return,GIS_return,HRL_return,PG_return,SYY_return,SJM_return,KR_return,avg_return
2012/01/25,-0.005534800055347899,0.01945592286501374,0.002402271238261644,0.012113055181695698,0.008118811881188126,,0.007552870090634434,,0.007684729064039386,0.003420752565564511,0.007805596465390252,0.010028653295128809,0.015231400117164506,0.021042563366810096,0.01379066478076374,0.03587322993931208,0.005923731951129163,-0.006852925672113819,0.013484419263456005,0.00014570887367049146,-0.0074435915329146285,0.016712544239087634,0.008718980549966338,0.0013031438345008084,0.02017114914425422,0.0034799114204364656,0.012967581047381493,0.0016920473773265332,0.007441860465116301,0.004621987454605403,0.002345679012345725,0.012736236647493682,0.008547806162378697
2012/01/26,0.0015305412550439268,-0.020604627596689684,-0.0002178649237472019,-0.00800290135396542,-0.01807110587310934,,-0.0026986506746627947,,-0.012514665623777899,-0.001136363636363602,-0.006137658921525624,-0.010874704491725673,0.0057703404500866196,-0.006557377049180357,-0.00034879665155218564,-0.005598229397213994,-0.004784688995215447,0.0031847133757960666,0.021355098389982174,0.002913752913753065,-0.01968596203421613,-0.01856507445368405,-0.007978723404255317,-0.008134049129656762,-0.01857399640503299,-0.0015762925598989952,-0.005662235352043243,-0.0006756756756758353,-0.0027700831024931594,-0.0026289845547157187,-0.026727429486389953,-0.0032454361054765624,-0.005967237702253536
2012/01/27,-0.011808835787718963,-0.00017244352474576896,-0.00784484637175853,-0.005337687976796568,-0.005201040208041685,,-0.010673481659651096,,-0.008910891089108919,-0.004713148057857941,-0.008381120423467281,0.0,0.07974756167527253,-0.00777934936350777,-0.018143754361479414,-0.01204503796805445,-0.012204142011834285,-0.005291005291005124,-0.010399562123699968,-0.004067402672864651,0.011714080803251203,-0.003940886699507429,-0.0006702412868632157,-0.004264392324093813,0.009955856109702177,-0.007262393432270309,-0.008913097301312178,-0.018593644354293337,-0.007716049382716084,-0.0016474464579900872,-0.005441660339154497,-0.01098901098901095,-0.00336650242901928
2012/01/30,0.002952340784479146,-0.004484304932735439,-0.0050516143202284924,-0.002205341827983376,-0.005228232455258386,,-0.006078103631667053,,0.005594405594405716,0.007511430437622479,0.00029655990510080166,-0.006692160611854736,-0.011689691817215686,0.0049893086243761875,0.008884150675195546,-0.007421150278292932,-0.003369524522650713,-0.0037234042553191404,-0.00984513274336285,-0.0036464410735121966,0.003780718336483746,-0.0017012858555884858,-0.0036887994634473564,0.009718333058803985,-0.01878545522179853,0.0041348600508905875,-0.004246814888833383,-0.011023079572855643,-0.016951788491446296,-0.005280528052805322,-0.0034355515968954586,-0.00864197530864197,-0.0031776091151678415
2012/01/31,0.0030838239416877133,0.0036382536382537634,0.0015452538631346435,0.01019155206286837,0.0010107135637760223,,0.003974927381134474,,0.009537055434134745,-0.010048622366288562,0.0010376519418915375,0.005774783445620768,-0.00698924731182804,0.0073286052009455815,0.00035223670306439026,-0.0017356475300401852,0.0018782870022540088,-0.004805125467164939,0.013518042676795794,0.005123700775874651,-0.0018832391713746732,,-0.03635139683608224,0.0009787928221860476,-0.009477774618519619,0.004117833386126035,-0.0007526342197692326,0.002438174851967956,-0.0026894478721721793,-0.0009953550099536246,0.005873340143003114,-0.013698630136986245,-0.00027669281742965254
2012/02/01,0.006847400782560076,0.016744346625237272,0.011461318051575908,0.011547344110854452,-0.004240710823909533,,0.010811633927211739,,0.012005510726234903,0.003601833660772824,0.004738634680882425,0.022966507177033524,0.0043313481321061165,-0.006805914104670241,0.0010563380281689572,0.013106861040524276,0.0037495313085862403,-0.006437768240343367,0.004519400352733571,0.0068453247888145,0.010377358490566202,-2.011687462863933,0.019559902200489088,0.013363754889178514,0.0026791694574681557,0.0003154574132493426,0.0047702736630681475,0.006601806810284883,0.0026967005076141692,0.00996346728661579,0.010408733181010321,0.002946127946127808,-0.06037185902646291
2012/02/02,0.0036086051353227955,-0.000848896434634927,-0.003050773589017175,0.027517423696227006,0.02595822348408028,,0.00030129557095515125,,0.011279657720731251,0.004078303425774976,-0.0002947678703020262,0.014031805425631427,-0.008625336927223781,-0.0004725897920605515,0.0038691523039042774,0.0011881188118811892,0.005229734777736361,0.005399568034557323,-0.002633600351146681,-0.005786199913206835,0.004084967320261423,,-0.0006851661527920161,-0.0038597619813445228,0.01002004008016022,0.00409965310627558,-0.002248875562218977,0.0017259233690023468,0.0017402309761114232,0.0072344623479119186,0.0017587939698493482,0.005874947545111198,0.0038101702940530344
2012/02/03,-0.0011063476697551478,-0.02327952421410373,-0.0010928961748633004,-0.0017541807975676171,0.004941688080648321,,0.003915662650602281,,0.0026923076923077716,-0.006336311941510964,0.003685684800235789,0.008763837638376515,0.017944535073409318,-0.008510638297872353,0.010511562718990897,0.010284810126582222,-0.0040876997398736625,0.04081632653061207,0.007151501815381378,0.01644114651534978,-0.004417063814948219,-1.9986362750827977,0.013027082619129216,0.001453019050694282,-0.0012755102040816757,0.0018844221105527303,-0.0020035061357375206,0.006891798759476098,-0.008686039166140191,0.008814887365328206,-0.0022573363431149795,-0.0020859407592823676,-0.06354363322646576
2012/02/06,-0.0004153398864737978,-0.0012178148921363485,-0.010065645514223176,-0.0037488284910964786,-0.0031471282454760274,,-0.0021002100210021357,,-0.0017261219792865656,-0.002452583387835161,-0.0007344300822561545,-0.0022862368541380906,0.009615384615384581,0.0019074868860278205,-0.006934812760055475,0.0030018271991645307,-0.0007462686567164534,-0.011867905056759609,-0.0032772558444397193,-0.0064414543372459665,0.0021015761821365775,,0.0016920473773265332,-0.002418184749314878,-0.0029799914857385756,-0.0015673981191222097,-0.0045169385194478995,-0.005817932922655644,0.0117890712123625,-0.03592233009708734,-0.0005027652086476708,0.005852842809364489,-0.002583701407909943
2012/02/07,-0.006371191135734144,0.0005225570458109452,0.05282935455349258,-0.005644402634054635,0.0027624309392264568,-2.0058292376271574,0.0036079374624173877,,0.006916426512968199,-0.009342730699885227,0.007643686608848954,0.0032080659945004086,0.014285714285714457,0.009281294621608538,0.006284916201117374,0.009759271307742345,-0.006348020911127739,-0.0005221932114881644,0.0032880315651031555,0.0023051433511021013,0.0023301875801002847,-1.9895497607188202,0.006756756756756799,-0.003070458952811994,0.006641996394344929,0.0006279434850864352,-0.007058230400806664,0.001032702237521388,0.0029916548575028568,-0.014434373950990231,-0.0025150905432596016,-0.014962593516209433,-0.12653458750133484
2012/02/08,-0.0005575689991634825,-0.006441504178272939,-0.00083980684442575,-0.0033112582781457123,-0.009445100354191216,0.005227272727272636,-0.0002995805871780499,,0.0030528525090631753,-0.0023163467902052037,-0.0032093362509116874,-0.011877569666514431,-0.007303077725613005,-0.003301108229191052,0.000693962526023606,0.0036082474226803996,-0.0018789928598271777,-0.00470219435736674,-0.0007646930303693011,-0.017105074026160683,-0.008717889108450505,-0.004934859849980211,0.020805369127516737,-0.0011347057869994792,0.008577622773117133,0.0,-0.009393247017009276,0.0013755158184320937,-0.0009419152276295417,0.003065395095367851,-0.00655572365103374,-0.0025316455696201556,-0.001972805173831797
2012/02/09,0.002510460251045954,0.010162957771158165,0.00021012817818855112,0.002966302800189835,-0.0025824394119984273,-0.011982817092471065,-0.03700928978124063,,0.0024728932851436625,-0.008457711442786064,-0.00526854968535051,0.0036985668053630683,0.014188124014713477,0.009462976105985232,0.015950069348127593,0.027991782229070505,0.005271084337349352,0.004199475065616687,0.0031704383951023374,0.0010236911377596858,0.01899624765478425,0.003967466772465844,0.010848126232741562,0.005517689061993014,0.012242990654205643,0.00627549419516793,0.0015376729882110585,0.009615384615384581,0.006285355122564562,0.0030560271646860038,0.005203045685279184,-0.002538071065989911,0.003838244238466488
2012/02/10,-0.004451864218141255,-0.01300954032957502,-0.0035714285714285587,-0.0039039394297881724,-0.007966540529774968,-0.0022883295194507935,-0.0049789948654114236,,-0.005123339658444137,-0.004014049172102352,-0.0004413711931734454,-0.011976047904191711,-0.021761658031088205,0.005155847199437513,-0.0030716723549487623,0.004746440169872468,-0.0018726591760299671,-0.010977522216413904,-0.006429816913687936,-0.010226442658875179,-0.000805523590333812,-0.00889152341434507,-0.005853658536585371,-0.0009683666881860065,-0.00018465515649523923,-0.01247271593389454,0.00025588536335741097,-0.014285714285714235,-0.002498438475952547,-0.007786052809749533,-0.004671127382906093,0.0021204410517388084,-0.005232399330073614
2012/02/13,0.002515371716042436,-0.024604569420035083,0.005903436643474702,-0.003919239904988103,0.0042160208793415865,,-0.004065676309616961,,-0.001335113484646211,0.0047019311502938255,0.007359434795407793,0.006526806526806483,0.004766949152542388,-0.02634646770809057,0.000684697021567926,0.014545002486325176,0.0033771106941837825,0.006342494714587588,0.005155204562904414,0.004723247232472305,0.010249913624323481,0.004984051036682535,0.011776251226692791,-0.001777059773828693,0.009049773755656076,-0.00126302494474273,0.006395497569710917,-0.004485852311939209,0.005479023168440955,-0.0010235414534287557,0.005707762557077611,-0.003808717731696998,0.0017276905823840486
2012/02/14,-0.0015333147477000209,-0.006126126126126175,-0.00544959128065392,0.002742339334684596,0.005597760895641679,-2.004222298299669,-0.0026691788349818557,,-0.0017188693659281329,0.013204078221627835,0.006721215663354929,-0.00602130616025931,-0.003162888771744754,0.01748084291187757,0.0013684570646594896,0.0004901360127436138,0.0007479431563202077,-0.006302521008403228,0.002837189000436613,0.0002938151902454056,0.008891928864569021,-0.008728426899424657,0.00711283543485286,0.00695905486324655,0.009151642719868125,0.005690799873537822,0.01169293340111821,0.002772963604852574,0.0038922621827806037,0.000683060109289535,0.0016395510152604764,0.014018691588785215,-0.06199822646403671
2012/02/15,-0.006003071338824384,0.00036258158085566983,0.005479452054794498,-0.010225921521997638,0.05109343936381716,0.005227272727272636,-0.007084382871536565,,-0.00880045915439065,-0.0019795447047178394,-0.007256894049346929,0.0004659832246038942,-0.01004759386567955,-0.005177688867968877,-0.0006832934745473196,-0.0012247397428047924,0.007847533632286963,-0.0042283298097252064,0.0028291621327529715,0.004112204435306133,-0.009152542372881434,0.008403041825095103,-0.0035313001605136174,-0.007393121182899365,-0.034098122789516516,0.0009430996541968106,-0.004773869346733628,0.0013826477704803608,0.0010856079404466534,-0.005802047781570008,-0.01599093427348275,-0.0050272308336825056,-0.0019112600580938942
2012/02/16,0.003230337078651724,0.016310257339615886,-0.004191993292810836,0.009730898606439276,-0.005863438623037509,0.02328736151933075,-0.005390835579514919,,0.0023161551823971394,-0.00033057851239670644,0.006725146198830245,0.02515137401024692,0.02029914529914545,-0.007806955287438022,0.00991452991452979,0.004782342121397942,-0.008898776418242438,0.014861995753715496,0.01258680555555558,0.003510311540149136,0.0007982666210515355,0.0013911517982772015,0.006121134020618646,0.0045336787564767,-0.502488029293024,0.006909547738693567,0.0042918454935623185,0.005522954780807776,0.010069713400464808,0.0,-0.08381317978246972,0.005473684210526297,-0.013579520962853227
2012/02/17,0.0019599608007838665,-0.0007132667617688604,-0.004841086087139512,0.004997025580012027,-0.0005707762557077833,0.010605391073795989,-0.000797066794197332,,0.01367225110725978,0.006283068783068835,0.002759221609061724,0.009541117673784516,0.008376963350785305,0.010491177873152235,0.0037237643872714,-0.0024408103490358712,-0.009352787130564866,-0.006799163179916468,-0.0007501071581653695,-0.0017490161783997316,0.01811759343664532,0.0023781212841853527,0.003842459173871271,0.007092198581560183,0.003963011889035695,0.026200873362445254,-0.03619909502262442,0.001716443529008016,-0.004447852760736337,0.011671815997253754,0.020530726256983156,0.0016750418760469454,0.003256038707992067
2012/02/21,-0.0023752969121138,0.0017844396859385547,0.0038071065989848663,-0.0024860897360008405,-0.010850942318675005,-0.010712724092697856,0.007338864071474216,,-0.0018996960486322712,-0.0029576076240551696,-0.003330919623461326,-0.017551755175517547,-0.014018691588785215,-0.005899008966493646,-0.0010118043844855595,0.00648397357474928,-0.003398791540785484,-0.010531858873091049,0.0012868632707774275,-0.0113885238720981,-0.014997202014549349,-0.011466982997232034,0.0006379585326954373,-0.03857234314980784,0.008458646616541277,0.004559270516717229,-0.002869066249348129,-0.0017135023989033327,-0.007548913880757846,-0.0033932813030199682,-0.008758724510742888,-0.004180602006689016,-0.005082490529034355
2012/02/22,-0.0023809523809523725,0.004631278945493422,-0.003160556257901348,0.0005934013766910606,0.010969976905311762,,-0.0006335128286347746,,0.008184240578606783,-0.007251153592616966,0.006248183667538543,0.000916170407695871,-0.00895208004212733,-0.017802041300735816,0.0010128291694799785,0.00024310198128119076,-0.010610079575596898,-0.0053219797764767485,-0.0024633179822213247,-0.0014768867227882287,-0.007385524372230501,0.000280000000000058,0.00573796620975453,-0.024471449975029147,0.026281453867660787,0.0018154311649016819,0.011247711221553658,-0.003089598352214229,0.0003104625892580426,0.0010214504596526286,0.0033135441115559328,-0.007556675062972307,-0.0006582868522020687
2012/02/23,0.009406149094482785,0.01666666666666683,0.010568590150074053,0.005456055034989804,0.010850942318675116,-1.9855352770977075,0.00047543581616493746,,0.02888427411742489,0.007968127490039834,-0.0010108303249096728,-0.014645308924485123,-0.016471838469713007,0.018366360560657213,0.001686340640809414,-0.0014582573824281075,0.027192646495595607,0.009095773140716856,0.0020399398754562537,0.007395355716609986,0.008012820512820484,,0.00602218700475432,-0.0010238907849829948,-0.0034507809662187583,0.01298701298701288,-0.0007759958613552387,-0.022382920110192828,0.030726256983240274,-0.003061224489795955,0.01472409522498963,-0.027918781725888353,-0.061640335876883216
2012/02/24,-0.0012517385257302394,-0.008719916288803642,0.0010458063166700615,-0.00436475168101913,-0.006591337099811745,-0.0009055986775096114,0.0028512593061935654,,0.013211009174311839,0.006422924901185789,-0.002601908065915093,0.0018578727357174696,-0.007023230686115767,-0.011153298528713829,0.009764309764309642,0.010344407934769206,0.0007457121551082135,0.006892895015906619,-0.00032144005143042165,-0.004698282190573999,-0.002725414490120426,-2.003993610223642,0.006931316950220534,0.0042705842159207474,0.027519591762347417,0.005068574836016637,-0.012425575977219827,0.013384994716449494,0.004366154772658781,-0.0013647219379051556,0.013561160835367403,0.024369016536118338,-0.06179139459662063
2012/02/27,0.0005570254839157851,0.01688951442646003,-0.0043877977434183535,0.008175355450236843,0.0028436018957345155,,0.00015795293002685007,,0.0016298442593263296,-0.01243658975617734,-0.0024637681159420666,-0.004172461752433909,-0.0016322089227419623,-0.0007199424046077096,0.0013337779259754434,0.0009636232233196651,-0.008569299552906084,0.00789889415481837,-0.009753483386923834,-0.007375719132615477,0.006604418127989176,0.0013922036595068743,-0.007822277847309156,-0.005613199523728518,0.01578573962398022,-0.005636309700385533,-0.0028833551769331667,-0.004518595759471666,-0.00014990256333369256,-0.003416467372736487,0.0006689858175008556,0.014443500424808908,-7.356471026883637e-05
2012/02/28,0.005288796102992377,0.00865051903114189,0.002938090241343172,0.002115407215888876,-0.010775047258979265,,0.0,,0.012655939251491555,-0.012758906379453205,0.00029057097195983594,0.008379888268156499,-0.00326975476839253,0.015609990393852025,-0.00033300033300043275,0.009145607701564362,-0.007515971439308489,-0.0031347962382446415,0.006277735685680241,0.007727745578837819,0.0013574660633484115,0.00019860973187690867,-0.004099653106275691,0.008039685254875195,-0.004889121704208188,-0.01103818615751806,0.0013144058885385945,-0.005586592178770999,0.010344827586206806,0.005827905382241871,-0.005214600882470943,-0.0041876046901171415,0.0011119985071085618
2012/02/29,0.008999030873598102,0.004116638078902168,-0.0010462439840970283,0.009264688636097196,0.0003821899484044433,-2.0,-0.006001263423878744,,0.012140689162649432,0.018798254447801366,0.014669571532316628,0.008310249307479145,0.0005467468562057043,-0.0054386379758807335,0.0026648900732846315,-0.004054376341521615,-0.0060583112457403,-0.008909853249475796,0.0022587931590836163,-0.002949417490045736,-0.00011296882060540803,0.003971405877680745,-0.012032932235592098,0.00254539283896138,0.0033339182312686066,0.00512820512820511,0.0057757941716984895,-0.00035112359550570904,0.0034129692832765013,0.0027266530334015826,0.012365591397849318,0.000420521446593769,-0.06210073983476081
2012/03/01,-0.009742041712403893,0.0018790570550051289,0.003560955173858238,0.001161980013943742,-0.0017191977077364307,,-0.006196377502383221,,0.0012347856764860499,0.006919275123558499,-0.0037217291726310275,0.03067765567765579,0.011475409836065653,0.022586780789348504,-0.0026578073089701393,0.008500957854406188,-0.002666666666666706,0.004759386567953383,-0.003541532517707835,0.0020706996006507605,0.02542085640040681,,0.01025641025641022,-0.004400812457684422,0.004721930745015701,-0.004801920768307433,-0.0036543983294179405,-0.0038637161924832686,-0.014196983141082642,-0.003059143439836931,0.0070366436537441235,0.02732240437158473,0.003633202133751091
2012/03/02,0.0024941111265066596,-0.005115089514066473,0.002713420997703997,0.0008124419684309991,-0.002870264064293915,,-0.00047961630695436686,,-0.002995066948555225,0.0034358638743454684,-0.006034482758620507,-0.012438916037316838,-0.01836844948676386,-0.005580097651708749,-0.0019986675549633626,0.003799121453163856,-0.0015278838808250317,0.022631578947368336,0.003769520732364029,-0.0032472324723247237,-0.0015425297487879908,-2.005939417937042,0.0038071065989848663,0.00323019381162859,0.01984334203655358,0.000904704463208672,0.0005239717055278703,0.0010578279266573176,0.0001500150015001367,0.0006818956699625733,0.006591957811469928,-0.014729950900163824,-0.06688068637123366
2012/03/05,0.004284727021423684,0.00856898029134534,0.002081598667776907,0.016235648846109063,-0.00038380349261168956,,0.00431861804222633,,0.0019438063262060545,-0.006522093592043032,0.0007227522405319764,-0.0008996851102114345,-0.008255365987892227,0.010053776011222704,0.010013351134846582,0.010289769367238355,0.008416220351950887,-0.0020586721564590515,0.0016094420600858417,0.005775211017325699,0.016442286470977674,,0.0003160556257901792,0.0066090493136756745,-0.015702338282983508,-0.004519433564326603,0.010735794710657443,0.003874603733708959,0.004199790010499527,0.0037478705281090985,0.0017026850032744179,0.004983388704318914,0.0033994494238887506
2012/03/06,-0.0008257638315442017,-0.01274426508071369,-0.013294557540506902,-0.000570580851306568,-0.004799385678633139,-1.9770574135372674,-0.008122312470138504,,-0.0037037037037037646,-0.01854587231248983,-0.006788964321825741,-0.01755965781179647,-0.04106548279689226,-0.011342592592592626,-0.00594844679444817,-0.015921329899321046,-0.012898330804248848,-0.010830324909747335,-0.00010712372790566693,-0.0017667844522968323,-0.0074910433177721725,-1.9946892210857592,-0.03981042654028433,-0.007323232323232287,-0.02080804577770079,-0.01119854721549629,-0.006217616580310947,-0.009122807017543866,-0.0016430171769977742,-0.002376103190767198,-0.02105125523012552,-0.00619834710743794,-0.13844588889292922
