date,EFX_return,UAL_return,AYI_return,CAT_return,AME_return,FLS_return,FAST_return,URI_return,NOC_return,ITW_return,WM_return,TDG_return,PCAR_return,HII_return,PWR_return,FDX_return,PAYX_return,ROK_return,HON_return,XYL_return,CMI_return,GPN_return,UNP_return,CHRW_return,KSU_return,JBHT_return,NSC_return,LUV_return,MMM_return,JCI_return,AOS_return,RSG_return,CSX_return,DAL_return,DOV_return,ETN_return,BA_return,PH_return,ALK_return,SRCL_return,UPS_return,MAS_return,SNA_return,VRSK_return,RHI_return,LMT_return,TXT_return,ADP_return,GWW_return,PNR_return,AVY_return,EXPD_return,ROP_return,DE_return,EMR_return,FLR_return,CTAS_return,GE_return,SWK_return,avg_return
2012/01/19,0.01684962981873883,0.049315068493150704,-0.0077319587628866815,0.01429119508919996,0.019893899204243892,0.01423620867284825,0.0046123435097737975,-0.0023008340523441584,0.0189463187635035,0.01025641025641022,0.005047505938242436,0.008385093167701863,0.02092536619390839,-0.008444962143273282,0.006496519721577831,0.020847048496818177,0.020839911588253823,-0.0020751953125,0.005327375837772763,-0.013708781030011052,0.041354125542834685,0.00020563438206866458,0.021489710435257825,0.02348045772031493,0.028874319988841046,0.0145318663068299,0.021092624132058146,0.031042128603104402,0.008581168449512289,-0.08768971332209097,-0.013982754602656633,0.010845986984815648,0.008311461067366688,0.04596412556053808,0.004125412541254203,0.01213837750354041,0.006661337596589378,-0.0010580766517752638,0.00830949461926167,-0.005948132286462071,0.005071399973308299,0.01500789889415488,0.010798733941537852,0.012759569677257998,0.02285129604365621,0.017379679144384985,0.0018518518518517713,0.0070796460176991705,0.0,0.01155913978494616,0.0152249134948097,0.025866050808314167,0.01239051484725473,0.008350730688935215,-0.00020076289901638233,0.022386712402960862,0.0026441036488631386,0.006834910620399537,-0.023326015367727604,0.009404543925354628
2012/01/20,-0.007280944012051149,0.009399477806788514,-0.01090909090909098,-0.0010401891252954654,-0.010186389250108396,-0.010250253947732935,0.0026235242675993753,-0.006053617757278751,0.0013048442342196154,0.004880905896134324,0.002954209748892156,-0.0035930602607534556,-0.00022773855613755778,-0.009104258443465296,-0.013370216689718939,-0.01579965606190903,-0.0006186204763376502,-0.00929663608562692,-0.019145299145299055,-0.00976709241172058,-0.006918775471519312,-0.009046052631578871,0.005883401675877975,-0.017569333526934905,-0.005016268980477245,-0.001227747084100561,-0.008724659994867712,0.010752688172043001,-0.0017482517482516613,-0.02957486136783738,-0.022689671472465145,0.005007153075822668,-0.009978308026030391,0.008574490889603492,-0.024979457682826722,-0.03298021187287625,-0.000529380624669229,-0.040602565611392305,-0.006754931099702821,0.008855911919578574,0.001460629398486235,-0.03424124513618676,0.00221035181433038,-0.01161067193675891,0.0030010003334444146,-0.01110978377732641,-0.006469500924214389,-0.0019332161687170002,-0.007174764612827067,-0.01089556205155473,-0.004089979550102263,-0.0002251238181000259,-0.007385524372230501,0.0011502185415230848,-0.009437751004016004,-0.013420448525516604,0.0002637130801688148,0.0,-0.0009834223096376604,-0.006705729045097159
2012/01/23,-0.0030349013657055,-0.020175892395240425,0.008403361344537785,0.006910261264672535,0.009415371140792717,0.0002799029669713349,0.004579153946794534,-0.022041763341067222,-0.014660368138133206,0.0015543034777540932,0.010603829160530154,0.04172676694827948,0.008883826879271028,0.007705986959098965,-0.025233644859813054,-0.005569509664737238,-0.0018570102135562205,0.0007408322015063362,0.0041826420355524085,-0.02314112291350534,0.006871540370299689,-0.0022821576763485396,-0.014356611130804664,0.005764114691102495,-0.01457964300313408,-0.0051219012497438765,-0.016955733885581137,-0.01276595744680864,-0.0004670169293637949,-0.005079365079365128,-0.007496977025393092,0.009964412811387824,-0.005696757230499561,-0.012752391073326375,0.009944378897690953,-0.0062009094667219156,-0.0001324152542371282,0.0022080471050049955,0.002720348204570122,-0.0022538552787663146,-0.0038451339167330234,-0.023368251410153196,0.0011027384671935536,-0.0012496875781053962,-0.011303191489361653,-0.002899251026817984,0.011627906976744207,-0.0019369607325233629,0.009967605779596544,-0.006985491671144484,-0.009924709103353857,-0.004053141184417908,0.0007440476190476719,-0.0016084558823529216,0.008311372390026328,-0.0041166994809378465,-0.010545742156604199,-0.010966057441253119,-0.004359443116298767,-0.002454328291076007
2012/01/24,-0.0015220700152207556,0.024287222808869968,0.007118055555555447,-0.0007520917551940842,0.004772234273318743,0.004663744053726271,0.017147818537008863,0.007413997627520708,-0.008100512481401867,0.007371483996120309,0.0005829204313609893,-0.005538522401345114,0.016030706705802755,0.004705882352941115,0.0014381591562799834,-0.0029650779705687746,0.0027906976744187517,0.008636644046884578,0.00017355085039927332,0.015145631067961185,0.012322274881516604,0.009565398211686338,-8.991188635143477e-05,-0.0061719324026451305,-0.07577433628318575,-0.0008237232289950436,-0.006188281764318626,-0.012931034482758563,0.003737881088657913,0.013082322910019206,0.010964912280701844,-0.0010570824524311906,-0.03702071397091233,0.009687836383208026,0.009178905206942645,0.015183028286189781,-0.0019864918553834654,-0.0052631578947369695,0.007325013564839944,0.0021400546902865525,-0.0017303340875814976,0.008250825082508406,0.008628602900679239,0.0005005005005003227,-0.0010087424344316087,-0.0036346014053793008,-0.006436781609195474,0.0008821453775582633,0.004243770256292523,-0.0029761904761904656,-0.011061182163843775,-0.008365362875876081,0.009028146574614926,-0.005523590333716966,0.018094089264173663,-0.009166067577282444,-0.0007993605115907965,-0.0052798310454066355,-0.012853107344632742,0.0005097349811520042
2012/01/25,0.01041666666666674,0.05206185567010313,0.005861058438200395,0.02596669489133485,0.011010362694300557,0.009748398477393172,-0.002560819462227859,0.023550191345304894,-0.006833333333333247,0.01713845561332561,0.00815613166326834,0.016409746394828506,0.012222222222222134,0.0275175644028105,0.028243178554332227,0.019825972023350458,0.0037105751391464104,-0.028501529051987773,0.008155474579212285,0.017597551644988663,0.020224719101123556,0.03377960865087548,0.021760633036597365,0.007097441963625606,0.00807899461400341,0.0022671063478978404,-0.00410704822469532,0.03820960698689957,0.006400558594204631,0.005354330708661426,0.011810074716799068,0.007407407407407307,0.03707093821510288,0.061833688699360234,0.006449479080535836,0.01495595164925212,0.006104033970276035,0.013535129814199687,0.01589011580931854,-0.0014236564242496863,0.008266666666666644,0.03109656301145658,0.022570076447033127,0.008004002001000599,0.01851228542578265,-0.006201361867704147,0.14576584914391488,0.0033491979552267015,-0.04098074006096708,0.00976933514246947,0.0031457532331353733,0.008663930688554533,0.0031578947368420263,0.015505669983800097,0.028830963665086973,0.029022310901505532,-0.0013333333333332975,0.015392781316348136,0.035055086564601545,0.015423533303590779
2012/01/26,-0.012823736484787629,0.06320431161195494,-0.0058269065981149115,0.020724438331040762,0.005124919923126248,-0.00036778227289446797,0.0008557980316645786,0.08915731952832884,-0.004530961570733405,0.003597122302158251,0.0034672060098237534,-0.0036203522504892893,-0.021953896816684915,0.03931623931623918,-0.0004655493482309536,0.0016200453612700283,0.0030807147258165024,-0.023545706371191244,-0.004647160068846912,-0.024812030075187952,-0.01569383259911894,-0.002191671647738591,0.0004400246413800435,0.0199676993099398,0.002671415850400871,0.013777503598601637,-0.003990953837967215,-0.013669821240799074,0.012719703977798202,-0.007832080200501301,-0.006193425440686018,0.0045518207282913,0.014121800529567574,0.02108433734939741,0.034012487676635006,-0.012313282196205089,-0.006726457399103047,-0.010562097851159469,-0.03618769883351014,-0.005346322917904267,0.002909283258397233,-0.02777777777777779,0.0,-0.005210918114143759,-0.016523463317911435,0.00905420286308578,-0.0008077544426495775,-0.01932536893886161,-0.013167956140800241,-0.014243482934695018,0.01881533101045285,0.010849909584086825,-0.011017838405036673,-0.0011394712853236566,-0.0005758157389635921,0.004230565838180933,0.002937249666221664,-0.003136434918975417,0.0029029582526955977,0.0011689220549078341
2012/01/27,0.0015282730514518672,0.06405529953917055,0.0036200655059472897,-0.0002695175635611946,-0.011047376248141116,0.003679175864606421,-0.001923899102180493,0.014787430683918634,-0.010283209710047148,-0.0045274476513864625,0.0023034840195796935,-0.00461553569674944,0.0008978675645343603,0.021929824561403688,0.00931532370749899,0.0022643950830278925,-0.011363636363636465,-0.008381689232752954,0.007608507694968125,-0.005011565150347064,-0.006993006993006978,0.0027955271565496265,0.010731878958479824,-0.013674967611918887,0.015393724097098715,0.030628803245436265,-0.012421530653132229,0.025586353944562656,-0.0013701758392327124,-0.000315756236185738,0.01318312559923318,0.009062391077030219,-0.009573542210617902,0.021632251720747453,0.01207691085332896,0.013079910075618262,-0.010091621298632392,0.0,0.025443542841425026,-0.002627806975633029,0.0026371308016877038,0.0065306122448980375,0.010323958704165248,0.0042404589673232795,-0.06754032258064524,-0.005456529647144492,0.018997574777688042,-0.008599068434252954,0.0030113186390801072,0.00027262813522344054,-0.015731874145006763,-0.004919499105545566,0.00127320954907173,0.0037645448323067043,-0.007681966583445332,0.004563805511672792,-0.0023961661341853624,-0.002097535395909733,-0.009786354238456196,0.0021782662407962873
2012/01/30,-0.0025432349949136013,-0.004330879168471302,0.010305736860185544,-0.007818116462976366,0.011600429645542532,-0.0033907624633431332,-0.0012850717498392727,-0.0031225604996095724,-0.008686765457332601,0.00814856926283869,-0.0014363688595232516,0.007892659826361559,-0.009194886745907183,-0.005633047210300446,0.00599907706506686,-0.008499193114577808,-0.019260639950295033,0.014694408322496688,-0.0015445340655569906,0.0042619139868269595,-0.010798122065727722,-0.004181600955794562,-0.00226283724978249,-0.008610624635142838,0.008892128279883282,-0.0011808699074985496,-0.010278604273735392,-0.02494802494802484,-0.0013720557969356673,0.006632975363234372,0.0044949136503429354,0.004145077720207224,-0.003954305799648505,0.03657362848893153,-0.007065473386716814,0.0018156142828322785,-0.005231388329979936,-0.0004907975460123337,-0.00013412017167391266,-0.007305389221556879,0.0014466070489216332,-0.006488240064882356,-0.00986610288935863,0.0,0.0,-0.0001219214825650683,0.008726695755652436,-0.007950849295265683,0.0033130760592749997,0.00926683019896446,-0.002779708130646319,0.00022471910112353832,-0.00031789763696088436,-0.006591658142970802,0.0009676795045481246,-0.018172287261925546,-0.012543368027755464,-0.006831318970047406,-0.015590200445434355,-0.0017357811348382012
2012/01/31,-0.006374298827129032,0.004784688995215447,-0.010030601836110264,-0.011683724300335041,-0.001911233807602497,0.013057471264367848,0.0010722710701265292,-0.0018271991647089703,-0.002577319587628968,-0.003195488721804529,0.0,0.02319890368050115,0.00045269352648258376,0.016455354734286498,-0.00917431192660545,-0.00726996527777779,-0.001900538485904324,-0.002050493399974318,-0.0024063251976624844,-0.00038580246913588745,-0.012814428096820096,0.00019996000799848979,-0.0028785764131192826,0.013396143088473478,-0.008235804074555597,0.006305418719211753,-0.013391637059305905,0.021321961620468954,-0.007213189832837252,-0.003137747097583965,0.00047103155911432104,0.007223942208462342,-0.005293339214821446,-0.02042711234911787,0.0026881720430107503,-0.012686266612968122,0.00026968716289110795,-0.009575251657254924,0.021193829644533757,0.013632525033176357,-0.006565988181221227,-0.014693877551020362,0.005516014234875355,-0.004967709885742577,-0.00216216216216214,0.003780026825996652,0.0019661816751868066,-0.0021857923497267118,-0.0158910320972534,-0.005671077504725952,-0.05400696864111498,0.0031453605931250905,-0.010069959720161115,-0.014414826678869619,-0.006573859242072655,0.0008898380494750668,0.0024324324324325186,-0.01005291005290998,-0.0076357466063347035,-0.0025064179307570608
2012/02/01,0.014113420579933367,0.004761904761904745,0.022325261892495396,0.012829912023460288,0.025106382978723474,0.021330670781519512,0.008354755784061751,0.006537656903765621,0.02067183462532296,0.035263058646049394,0.006616800920598465,0.022003252654740235,-0.002262443438914019,0.030520169851379952,0.022222222222222143,0.013225489124494505,0.00952078705172954,0.02619750866829329,0.015506547208821386,0.03512157468159005,0.01749999999999985,0.003398640543782472,0.004636514740617548,-0.0701626961069145,0.0007284382284382662,0.010769532014881511,0.006648199445983494,0.016701461377870652,0.007380924922154364,0.006924771797293117,0.028013182674199832,0.024931693989071135,0.0044345898004434225,0.033175355450236976,0.01608579088471873,0.016112584132163876,0.016042059854408208,0.02392166584035693,0.0203599106791017,0.011901928112354243,0.014937210839391923,0.0314830157415078,0.009732790656520995,-0.003494757863205189,0.025279884434813882,0.014577259475218707,0.00706436420722123,0.003103322380430873,0.013788349911484143,0.03041825095057038,0.05082872928176796,-0.01142217245240762,0.03308705428846781,0.008937899013348849,0.009731413001167866,0.030227596017069702,0.019681854947425137,0.003206841261357507,0.01880877742946696,0.014566932200423268
2012/02/02,-0.010627530364372473,0.03791469194312791,-0.0025197379472534642,-0.0017191458559536743,-0.0182648401826484,-0.004888019907571928,-0.0021244954323348386,-0.0002598077422708567,-0.016033755274261652,0.0014571948998178819,0.0,-0.00720771318917901,-0.019501133786848035,-0.006953386556785901,0.005887681159420399,0.000970873786407811,-0.006601697579377452,0.0026279564510074405,0.00152697658635903,-0.006338553318419149,0.07078057078057087,0.002988643156007331,-0.0009578544061302763,-0.00015622558975170175,0.00043674479545785516,-0.008717551336691165,-0.004127682993946169,0.0010266940451744144,0.0009158557527191302,0.014066895904970345,0.0,-0.011996001332889139,-0.003090507726269287,0.0183486238532109,0.0013968648145272766,-0.00983540746688083,-0.00199018176993504,-0.0012105072025178076,-0.00321833161688978,0.0032933427428840645,-0.005209690023443625,-0.0008032128514056103,0.019803715387311627,-0.011272545090180386,-0.009862627685804926,-0.004190613026819889,-0.00623538581449723,-0.0023657870791629065,0.015204013032011243,-0.007643647865050007,0.00911321416053279,-0.01540552786588123,-0.03161276948590375,0.005752416014726203,-0.008288357748650776,0.0005177770107007706,-0.012956107879428913,-0.0010655301012253426,-0.000979020979020917,-0.0008847482338764108
2012/02/03,0.013810741687979577,0.0365296803652968,0.015493432132030804,0.0327200217529231,0.01902748414376343,0.021970170581405712,0.028315946348733245,0.0483367983367986,0.00017152658662111797,0.011276827937431788,0.010860245784509726,0.016688666792381568,0.0233580018501387,-0.0028526970954356745,0.004052228725799134,0.01885979092574641,0.011075949367088445,0.0175986020968546,0.028968321192613944,0.014258911819887476,0.059835848557055815,0.00774731823599506,0.012028240216159558,0.006484375000000098,0.02604772991851001,0.006644518272425071,0.016993644653219286,0.029743589743589594,0.003431316481756763,0.03637484586929718,0.032287611632699775,0.013153456998313606,0.02612931798051399,0.018018018018018056,0.017203967761934225,0.032434623961078435,0.014889657006115442,0.0389043752272451,0.012139997417021764,0.018757327080891173,0.004189578423671181,0.03858520900321549,0.02405911668671612,0.02888269571826707,0.053006047669868384,0.017073463989419224,0.020784313725490167,0.012586647209047674,0.034384392033008915,0.016201859229747706,-0.007988885029524107,0.025310630464795203,0.004602376110456996,0.011210249370853465,0.0196307094266277,0.03260307055373479,0.01526922046611312,0.014399999999999968,0.03317933641327153,0.020300685810664226
