date,MLM_return,NEM_return,SHW_return,IFF_return,CF_return,NUE_return,ECL_return,VMC_return,APD_return,PPG_return,FMC_return,EMN_return,FCX_return,MOS_return,ALB_return,avg_return
2012/03/13,0.02763703362505754,-0.015964125560538167,0.002149331838145807,0.006959314775160541,0.0015000000000000568,0.030245746691871522,0.013506668917778297,0.020538869257950454,0.01578417105115859,0.013105596734343194,0.01729223883633413,0.008318823757012872,0.021693674856246847,0.012729587197672254,0.014501992031872524,0.01266659493400443
2012/03/14,-0.009861048857014776,-0.010207801676996087,-0.0004662439388287698,0.0024809498493709725,0.006823098685305284,0.007110091743119051,-0.0034982508745626806,-0.014066219433023108,0.004408199250606204,-0.006680097550630815,-0.0065993400659934975,-0.011511895625479607,-0.024814530570478555,-0.012390016160890638,0.003927112786679343,-0.005023066162587845
2012/03/15,0.013128112267994485,-0.008471454880294549,0.0062505830767796144,0.011490189146190488,-0.0019284297520660854,-0.010475973582327325,0.0,0.009438103599648917,0.005266622778143493,-0.000426985482493647,0.006542526421741357,0.008346273291925499,0.0060335781741869265,0.004727272727272691,0.010796432483179519,0.004047790017992092
2012/03/16,-0.009159964253797948,-0.0016716196136702388,-0.01131095865010201,0.00034952813701516483,0.016892189726314788,0.01795166858457975,0.004179204279505244,-0.005870841487279899,0.0009823182711197198,-0.0005339598462195116,-0.0009999999999998899,0.0015399422521655826,0.005475880052151272,0.04071661237785018,-0.003560371517027705,0.0036653085541736336
2012/03/19,0.0032694475760990382,-0.0040930232558139545,0.008720930232558155,-0.0019217330538084942,-0.005645784395755804,0.012887180646619978,0.002330614283336141,0.0019685039370078705,0.003271180896303738,0.00929586494283563,0.00320320320320322,-0.0032673457620603363,0.015041493775933557,-0.0005216484089723972,0.00015535187198989497,0.0029796157659650823
2012/03/20,-0.008540285425328586,0.002802167009153811,-0.0037185088779398967,-0.0031507089095046403,0.004476770213462933,-0.02165178571428572,0.0046503903006145375,-0.010914647456887194,-0.009129442451907388,-0.005610840567435771,-0.01017760925962874,-0.007134593135364353,0.00025549310168626604,0.009916492693110568,-0.005591798695246952,-0.004234593811700075
2012/03/21,0.003966904680947403,-0.009500745156482804,-0.0009330969487730822,0.0026338893766462146,0.01114180057928138,-0.005703855806525215,-0.00545544718135238,-0.004193334804678983,-0.002742130086651362,0.002235707441711865,0.002318548387096886,-0.00038842493688096,0.016602809706258048,-0.011541774332471944,0.004061230865354704,0.0001668054522319847
2012/03/22,-0.01580492210431239,-0.014293774684972838,0.0018679368637339877,-0.008056042031523658,-0.019350624561955687,-0.015832950894905884,-0.002327127659574324,-0.02083333333333326,-0.014518257809063018,-0.012534523050775515,-0.019913506989842178,-0.012628715756751507,-0.03693467336683409,-0.019344719414430056,-0.013223397635345413,-0.014915242161992389
2012/03/23,0.004702913512273366,0.017363098645296837,0.003076349398713596,0.008121468926553632,0.03464147116860339,0.0060620191186755434,0.004165278240586545,-0.0004526935264826948,0.006696428571428603,0.007422547332186058,0.020625962031810996,0.007870916961826069,0.003913383772501833,0.02541318642260526,-0.011981712123600774,0.00917604123019855
2012/03/26,0.005365909350382392,0.002438109527381993,0.018587360594795488,0.014010507880910739,-0.0038672920039887204,0.014136732329084634,0.023560643769702905,0.0029438405797101996,0.012527716186252702,0.018793379604911786,0.016790669615926124,0.013861772745021428,0.010395010395010562,0.016291161178509483,0.02744534865166748,0.012885391360351946
2012/03/27,-0.005564387917329161,-0.017960710944808223,0.0,0.012435233160621673,-0.0026591501356166836,-0.006627056672760534,-0.0040525206678554415,-0.0038383382253330822,0.004160735793277137,0.0034587569437165566,0.045090477603085155,0.0007702676680145792,-0.003343621399176988,-0.0010231923601637938,0.003727286845783384,0.0016382519794303052
2012/03/28,-0.014502683567431673,-0.018860735378167348,-0.011313868613138656,-0.0025588536335721113,-0.023516237402015694,-0.021164021164021163,0.0,-0.03105167724388025,-0.00632428306618682,-0.010027156883225308,-0.015422461916926866,-0.016355589763325074,-0.035870967741935544,-0.006145442130419898,-0.022744855330341984,-0.015723922255639226
2012/03/29,-0.007415990730011646,-0.003106796116504773,0.007844222960502023,-0.005814947836497275,-0.019768457841852327,0.006110458284371401,0.00439453125,-0.007953216374269045,0.005706134094151327,0.009601181683899451,0.012973284643474914,0.001956181533646406,0.006691648822269913,-0.05066987289591196,0.008391386953768176,-0.0020706834379308945
2012/03/30,-0.0003502218071445018,-0.0013634592910011234,-0.004944602142660903,0.00808532599346301,0.017548690807799527,0.003270263957019459,0.00016204829039057067,0.007545390238151484,0.0016366612111291534,0.001149545407043595,0.004269044682667644,0.0091761030847326,0.011433129486838611,0.00036185996019533206,0.003611241953210831,0.004106068122122353
2012/04/02,0.001051033516290989,0.016383850204798156,0.010490475752277462,0.017235494880545987,0.028141255304749757,0.01257275902211874,0.009721322099805585,0.010765270301895669,0.009586056644880214,0.019624217118997977,0.01766484035518623,0.02166763397175475,0.028128286014721393,0.0068728522336769515,0.01971214017521916,0.015307832506461267
2012/04/03,-0.003849743350443302,-0.033966609096142686,-0.0037337218832528274,-0.005703740983056482,0.0026093510096039108,-0.015405840423085793,-0.00224646983311938,-0.004399166473720739,-0.009926629261976738,-0.020475020475020478,-0.0002784739626845445,0.010035978034463211,-0.013551521350038342,-0.012574097359439596,-0.011660018410555417,-0.00834171492123128
2012/04/04,-0.004801499004567278,-0.0359555025824394,0.004844606946983632,-0.010291884595917122,-0.006267208413001879,-0.01681457262961228,-0.011257639112254747,-0.011627906976744207,-0.012859633827375871,-0.018394648829431537,-0.011420612813370479,-0.009936257967754103,-0.014256091238983859,-0.020556667273057938,-0.012108040981061774,-0.01278023728657259
2012/04/05,0.0012944222169921638,-0.01648464867092525,0.007641226234876619,-0.0011933174224342258,-0.002458631616321205,-0.00973871733966758,0.00032530904359151513,0.0,0.0025391918745860664,0.025234241908006938,-0.0015027707335398821,-0.013823139556902175,-0.006047856955035624,-0.01634472511144136,-0.009742300439974816,-0.002686781104545921
2012/04/09,-0.014807850511223464,0.0056568196103079504,0.009569377990430672,-0.010240655401945742,-0.020895788684097583,-0.013672343487646899,-0.004390243902439028,-0.011294117647058788,-0.020482325735051155,-0.021186000623117707,-0.015520647163954515,-0.008064516129032251,-0.007671957671957608,-0.025113293051359453,0.00015867978419548123,-0.010530324174930005
2012/04/10,-0.020398425384707042,0.020208333333333384,-0.025395689886434814,-0.02069322296947751,-0.020247454293124023,-0.01021400778210102,-0.02139474113996398,-0.01856258924321752,-0.022259696458684752,-0.02291777188328914,-0.021975922033250495,-0.03387533875338755,-0.02346041055718462,-0.029244625217896614,-0.027288592733618944,-0.01984801033353364
2012/04/11,0.00815879201169012,-0.019808045742291225,0.05349114597669513,0.01267828843106189,0.01569492938421191,0.011056511056510843,0.006174899866488559,0.011639185257031892,0.004254340577210636,0.026604408730589668,0.0008792497069167737,0.020236425566019012,-0.023205023205023267,-0.0027952857236918094,0.010928070461588613,0.009065859490333917
2012/04/12,0.012441116076820746,0.03229166666666661,0.0066190559136038996,0.01773604590505995,0.038713168066364156,0.026731470230862753,0.02537734284292581,0.00934803451581967,0.024616441493015673,0.024222551301036566,0.02557345046364068,0.03633150039277311,0.05897149245388489,0.023809523809523947,0.028073572120038692,0.026057095483469142
2012/04/13,-0.01360057265569059,-0.017558022199798184,0.008998096556497748,-0.00888433282077572,-0.01397638837418591,-0.01609467455621305,-0.0033969589129732025,-0.011398717644264922,-0.013744552463962334,-0.011463389445419803,-0.0027600647187588923,-0.011938601478112654,-0.025072578516759148,-0.018174711745163163,-0.01365348399246702,-0.011514596864536457
2012/04/16,0.004837929366231064,-0.010476581758422254,0.006431143886125978,0.005343906223065131,-0.018630872483221483,0.00264613904257871,0.0029216036357733177,-0.0024021138601969527,0.010083843190573205,0.01232762223150874,0.00496277915632759,0.005945531261986936,-0.0005414185165131258,-0.0023885350318472165,0.008273667462211476,0.0019556429204120743
2012/04/17,0.015045739046702034,0.003321569441561145,0.0018744142455482393,0.010288065843621519,0.02172010066746899,0.015355086372360827,0.012623401844958693,0.0192631832410306,0.010880538418395869,0.014860681114551078,0.025071225071225056,0.020972354623450817,0.022751895991332427,0.014964086193136383,0.011835253274420143,0.014721839692650921
2012/04/18,-0.020514644847622443,-0.009104076143182205,-0.003741814780168329,0.00373387644263401,-0.002570281124497975,-0.002835538752362865,-0.001917852005753562,-0.023151429246397237,-0.018752774079005774,0.0013219442749643484,-0.006763016490643037,-0.01195144724556485,0.014036016949152463,-0.0060939650088459585,0.01762320648783522,-0.0047121197046305465
2012/04/19,-0.008595641646489072,-0.0016704948841094192,-0.0035851472471191137,0.001521812647953924,-0.002523218983196407,-0.04999999999999993,-0.003042433947157752,-0.007980652962515045,0.009385954992649603,0.02569310449883222,-0.004850293815875317,-0.0030240030240029636,-0.006790284669626501,0.005537974683544222,-0.023295019157088204,-0.004881222900946651
2012/04/20,0.002198070582488665,-0.01171303074670571,0.014220851537736667,0.00354550059091685,0.004682454251883517,-0.010476428036916952,-0.0006424670735624138,0.003900536323744541,0.005489580999327837,0.002871287128712874,0.0042178273502671,0.00018957345971570838,-0.012095713910071026,0.008457907159716838,0.026831947277577317,0.0027785264596554542
2012/04/23,-0.006214207383940407,-0.020105820105820182,-0.0031252639581046404,-0.007570659488559839,-0.02335672577275394,-0.018905974287874994,-0.002892960462873684,-0.008013598834385571,-0.011364902506963759,-0.0027643400138217533,-0.01624043307821532,-0.010235026535253988,-0.01091296247005602,-0.01716403354788376,-0.015739608801956018,-0.011640434483230926
2012/04/24,0.0002452182442373996,0.0015118790496759793,0.0011862396204034287,0.0023732836073910857,-0.0049915528495420025,-0.0005138746145940676,0.001128304319793605,0.006364749082007348,-0.04519328299335068,0.00980100980100973,-0.006451612903225823,-0.008425890463423902,-0.004574811625403519,0.0017860686644175505,-0.01832013662474774,-0.004271627312356774
2012/04/25,0.01642559450845793,0.023722234203148673,0.018111035883547677,0.007102993404363156,0.05975755566469432,0.011311053984575992,0.0093382708098535,0.016054487959134223,0.00885269121813037,0.021274509803921537,0.03896103896103886,0.041328698339127,0.008921330089213253,0.0538827258320127,0.02103431915230125,0.023738569320901362
2012/04/26,-0.002050168837433697,0.005477143459026612,0.0012468827930174342,0.009739714525608845,0.003901373080452908,0.004067107269954073,0.0044664220768861895,0.003830500359109257,0.00959400959400969,0.010079677450321567,0.012775735294117574,0.005378338278931638,0.011521972132904512,-0.010526315789473717,0.008828996282527868,0.005222092531330717
2012/04/27,0.007854984894259953,0.002723653886444577,0.004483188044831721,0.006818559787127754,0.025804392672967857,-0.00430379746835452,0.01333968556455467,0.010255187216789974,-0.008459844709699849,0.004181714502946132,0.016879934658317497,-0.0029514849658734965,0.010066225165562992,0.006838905775075954,0.016889298326424163,0.007361373556758358
2012/04/30,-0.006235011990407768,-0.0043877977434183535,-0.005868253574675575,-0.005450941526263575,-0.024801737637015653,-0.0030511060259343914,-0.0018805829807241325,0.010623229461756534,-0.0008181393174381268,-0.003975014196479276,-0.014279339580544392,-0.0014801110083255686,0.004458431681090946,-0.0033962264150942945,-0.014041974935829815,-0.004972305052620229
2012/05/01,-0.012789575289575361,0.008394543546694555,0.002577319587628857,0.002989536621823552,0.011136486066507967,0.005865850548329332,0.010205683780813324,0.00467180565288472,0.007369282957071066,0.017103762827822333,-0.008510638297872353,0.0077821011673151474,0.004177545691906204,0.005111700113593409,0.01179173047473192,0.005191809029978312
2012/05/02,0.003788804693229064,-0.019771071800207984,0.007877933493656286,-0.0004967709885742577,0.02520357434539333,-0.01140973630831632,-0.005129002175940256,-0.006277609858172384,0.0006967022758941344,0.0014013452914798386,-0.007579216509907782,-0.005148005148005175,-0.008840353614144703,-0.005839141081182886,-0.00015135462388360388,-0.0021115934672455133
2012/05/03,-0.012784609765006616,-0.032059447983014855,0.002961987822938994,-0.006295559973492404,-0.013241393094488574,-0.010515516799179392,0.0015622558975159073,-0.0009358914365933391,0.0015084706428405426,9.329228472809703e-05,-0.008649245491350821,-0.022361855479578696,-0.03279118572927597,-0.00852595680181889,-0.008477141992128456,-0.010034119859860299
2012/05/04,-0.02035027133695111,0.012502741829348407,-0.006480721903199371,-0.018339446482160682,-0.06871581932347581,-0.019440124416796323,-0.009358914365933613,-0.031147540983606725,-0.009153052948673412,-0.014272388059701546,-0.015500278448115856,-0.04139886578449903,-0.01274749118524543,-0.026371106439900593,-0.028091603053435166,-0.02059099219348975
