tickers,CERN,XRAY,LH,HCA,AMGN,CVS,BMY,ABT,CAH,PFE,JNJ,MRK,VAR,BAX,BDX,PKI,HUM,DHR,LLY,MDT,TMO,CI,COO,MYL,SYK,HOLX,REGN,IDXX,VRTX,BIIB,PRGO,GILD,BSX,PDCO,UHS,INCY,MCK,ABC,RMD,DVA,HSIC,WAT,ALXN,DGX,MTD,A,EW,ISRG,ILMN,ALGN,CNC,UNH
CERN,1.0,0.25870586107733096,-0.18867048911080989,0.21792494618565073,0.24270981757208998,0.526540619337489,0.3138383081294187,0.2135345624741392,0.21766029042558308,0.23969407930142964,0.07916841312442637,0.01248101293555138,0.026477467655982544,0.0030325308730064365,-0.150182069885498,0.21695654444649665,-0.2378621259327881,0.02352963313728909,0.2867817548549475,-0.17705870256619316,0.021004042096796866,0.12134332504959118,0.3470644289425793,-0.054924463885861495,0.06437959918809841,-0.3564528786206128,0.26320803823393885,0.18411253318485382,0.4568201686344648,0.28530150305369195,0.2267796064759113,0.17206349742973967,0.13603762224169821,0.2993551434571114,0.1710790120945264,0.42310910622879755,0.629269520580389,0.002391248499019267,0.35502667049925646,0.24579831570022403,0.5072404274271332,0.03315962651996726,0.17659240952161764,-0.10084151077270505,-0.01606061048270117,-0.06369714393352985,0.28766313186654696,0.6036267340971206,-0.019769029474177097,0.23461657578735223,-0.4237997480141836,0.44778902059254705
XRAY,0.25870586107733096,1.0,-0.013735945132452508,0.08675007301147127,-0.01584143549711918,0.017988246437370986,-0.3674889196527237,-0.19315570971075738,0.17609400282490992,0.022179016194181674,-0.055271779525026446,-0.18118267130701596,0.6170271511782017,0.37034579358348263,0.5293476230189882,0.47881856614791707,0.08725453978825165,0.5580540424298577,-0.11678245305446543,0.07931096388470114,0.4057921009436845,0.5117626107567825,0.3318080395625006,0.2562576502774323,0.5352682427995248,0.3801262147691683,0.16867891598426094,-0.09259357395874968,-0.33707910690463677,-0.07412378220729612,-0.30679070754464155,0.07656352453314293,0.5294645630212583,-0.10394636517885456,0.5027161203159926,-0.18270513153883128,0.21959709457073068,0.08235159938342577,0.19193888517270066,0.06777987640160203,0.2406682512348277,0.7325377891737572,-0.22989672788991955,0.00120504436642187,0.7942107246234129,0.5733910172765483,-0.39054380569146213,0.4345893176859776,0.6075716408099348,-0.22700315908404675,0.5114114894973814,0.15848399649725928
LH,-0.1886704891108099,-0.01373594513245251,1.0,-0.00902176093975306,-0.2507082574527992,0.08719409249299029,0.14703989946292695,0.03131066162284051,0.16986471337213566,-0.1843461083826362,-0.08502418798258464,0.012943936171138263,-0.11062124294722687,-0.05295521882544043,0.3960370318418681,-0.14964592196858548,0.3507116848742137,0.345133730587632,-0.21951498622758547,0.1085676301463767,-0.06127944641036974,-0.1209462109914898,-0.18846397175326793,-0.08925279555842863,0.48690056908634055,0.49679030980071975,-0.31532888536220005,0.16420484742665914,-0.016295621009197195,-0.04627138547496123,0.2310076563832134,-0.2288836881313674,0.3396141507003931,0.07928074857089912,0.22813329462515025,0.09323133213324944,-0.2920105956038544,0.022920954809707305,-0.25207524071222,-0.09459946995327267,0.0018743559421519032,0.2603923080581968,0.19505665094323446,0.6791505980899399,0.06894633664986696,0.365917146857442,0.034694440242048236,-0.047206393593478224,0.11448871289313829,0.2531501832978842,0.06831381283378989,0.24618459961812528
HCA,0.2179249461856507,0.08675007301147127,-0.00902176093975306,0.9999999999999998,0.8307563723588105,0.7491154245392291,-0.09365847215356211,0.7370591823544358,-0.42272303811055983,0.8132202899268147,0.7602086878305999,0.7831780958837575,-0.03212798430803908,0.6998550360114166,0.3187320906196337,0.7217796804306894,-0.6987952269937774,0.3724858419202326,0.8122257318730215,0.7219950577669277,0.7259487802572645,0.5383778978453522,0.7220451510958535,0.7298813210801662,0.3521329369488368,0.197813918703957,0.7973996824360032,0.8285482234363043,0.24175560644363306,0.8068482327483222,0.5044772657617252,0.8594613120562894,-0.3761770674605186,0.6576868030172562,0.652694439468896,-0.16296411926603271,0.5699373775385227,0.5686990618819907,0.7991823643852262,0.8446797823848082,0.7463950020220372,0.012801543719595672,0.6318777268334215,0.43705267072817977,0.23150500738812615,-0.47412203427872607,0.5860344698227382,0.11934328313688432,0.313223235071394,0.33759700594420367,-0.19096877479944116,0.04275324557647562
AMGN,0.24270981757208998,-0.01584143549711918,-0.2507082574527992,0.8307563723588105,1.0,0.7526030266709307,-0.06406113975708506,0.8069713381445901,-0.3604577754014747,0.9230688884106044,0.8637599454344487,0.8471731913935066,-0.11966773299366741,0.6789820302962797,0.2055305649778296,0.6930974689799095,-0.8348812387185721,0.26537145930316813,0.9341081245258559,0.7107119748069612,0.6954168680344351,0.4801889328409647,0.6854819168614549,0.6922070815519497,0.144614089027582,-0.02396915451224839,0.872426524943284,0.8091330539676567,0.37309940083256243,0.872954221447951,0.5067450094763738,0.9290449922537423,-0.49627261889068836,0.6819562171745946,0.43070218572391933,-0.10173244414603567,0.6356271774500457,0.6100291906589568,0.8924514919559268,0.8671546253357182,0.7472571169455212,-0.20776004085850444,0.6595574655255201,0.29514461178146123,0.07696035522264769,-0.6171282724459776,0.6695792370118806,0.030128847971649927,0.16170143481003071,0.3437421638100428,-0.3072786713765455,-0.10640633802503195
CVS,0.526540619337489,0.017988246437370986,0.08719409249299029,0.7491154245392291,0.7526030266709307,1.0,0.1806592832713879,0.7790456393957188,-0.20413932939163665,0.7635596162295076,0.673842117554077,0.6472229113176913,-0.10614636589583722,0.5421508111684468,0.21910820198523945,0.6246469706982983,-0.6213237786283649,0.38647277972263283,0.7997367584953536,0.5391397229306323,0.5684871393146499,0.4159174877280491,0.6695411899515213,0.5486650118248629,0.2940446497691592,0.054212305529068854,0.6893595762229229,0.8029035529460222,0.5446087418341568,0.79958626555261,0.6088842773598082,0.6793633702568248,-0.21064382672612925,0.6538332597323983,0.5715215849167764,0.02630998378140517,0.6041779430643809,0.43972502185593926,0.7796353564275857,0.7686363781750857,0.7948013038233489,-0.01966795989319574,0.6883772870505735,0.4724580835482765,0.06847698799999234,-0.40015095595130057,0.6659616852809093,0.2327922035078113,0.1623359642107729,0.4723552615333581,-0.4326565816199934,0.2523415305157106
BMY,0.31383830812941876,-0.3674889196527237,0.14703989946292698,-0.09365847215356211,-0.06406113975708505,0.1806592832713879,1.0,0.16743767382131847,0.30228188790652444,0.07492821728233834,-0.017328028258290433,0.10592210337955106,-0.30158715229030225,-0.3650465561679287,-0.30026808262982624,-0.332701177396794,0.20120473116685111,-0.1905165946787652,0.12987664818447228,-0.262222590893755,-0.40577394644930276,-0.1668675712177048,-0.07300868219870657,-0.3391172062494355,-0.14350728947641456,-0.24703978292272985,-0.12293846828845527,0.0977343722098131,0.28308197675062086,0.10367546016597155,0.4641599975149027,-0.19714132221710245,-0.1012791727410051,0.10562289341265184,-0.16112778487424015,0.4590875027132139,0.2370735199332367,-0.08505519011197742,-0.11036727265462816,-0.02163747518660305,0.032515776335363865,-0.340058585351035,0.2758319238847182,0.13732358127785518,-0.5139373201112221,-0.2266984478977127,0.2776708618757793,0.27988478815823964,-0.4993007084930158,0.3576243856567735,-0.4929630199877982,0.5151901903792404
ABT,0.2135345624741392,-0.19315570971075738,0.03131066162284051,0.7370591823544358,0.8069713381445901,0.7790456393957188,0.16743767382131847,1.0,-0.42120448924432663,0.8768669519571649,0.7207641607885366,0.8355424633032211,-0.44797291199938183,0.5243182912173767,0.10898332294407795,0.557667937748199,-0.7863567329288852,0.3916385889631601,0.8648910139211482,0.5894847316163591,0.5255647060903252,0.23552159877507053,0.5818247379007415,0.5516478984350106,0.11630981775045394,0.02587429948779169,0.7840369231837547,0.8482877239713964,0.6062677904067124,0.9197296808497702,0.7773858964994621,0.7481822481016888,-0.48525740114813803,0.850969337874446,0.29918063790971755,0.13133724256938958,0.49763834135543933,0.36545014118992325,0.793391263809853,0.7829541280675753,0.7325351681344032,-0.3235912767714423,0.907798754894634,0.5739852281633349,-0.182713044160321,-0.600051265462529,0.8173764999900972,0.0236072976949719,-0.05703212527159297,0.7230714287774815,-0.5317280076866848,0.06737024005607384
CAH,0.21766029042558308,0.17609400282490992,0.16986471337213568,-0.4227230381105599,-0.3604577754014747,-0.20413932939163662,0.30228188790652444,-0.42120448924432663,1.0,-0.39492804269404647,-0.27094485825121023,-0.37950155258866963,0.1358380520806206,-0.3746024486623334,0.0079575953333558,-0.4280435159703287,0.4905285819301067,-0.1507902022588888,-0.3749989679788361,-0.429471754848445,-0.42149397608250594,-0.2569331133328587,-0.4065436747212551,-0.46354398678334235,0.04712190667322573,-0.09992062324779065,-0.48103588381090934,-0.3668677171038149,-0.2386967498147298,-0.40751921945687936,-0.26679931794343276,-0.41417954013133335,0.4774851985690088,-0.28701693293315145,-0.12218721073827851,0.2790119953348114,0.07949886879674514,-0.04253759385227648,-0.42045091043528765,-0.3898929562827709,-0.23827985796200374,0.16566637393755101,-0.3888498582235594,-0.14964053890188955,0.022518364972832557,0.4433033199545554,-0.29432095962735105,0.22983368579360253,0.0062204572926247,-0.22354903721308278,0.0910762942476372,0.1597541756098481
PFE,0.23969407930142958,0.022179016194181674,-0.1843461083826362,0.8132202899268147,0.9230688884106045,0.7635596162295076,0.07492821728233832,0.8768669519571649,-0.39492804269404647,0.9999999999999998,0.8402331280043245,0.8702816413007352,-0.1150460862959239,0.6880649074754481,0.19782731914541143,0.7223374586187458,-0.7810720282915059,0.40573592884554965,0.9580520350728007,0.702756687911421,0.6841748636148247,0.5579578828968481,0.7413872753332374,0.696692711830864,0.1692525164720459,0.06315186970462686,0.9012592513910634,0.8059408210964994,0.3788415124949707,0.8941209473615013,0.6067993237879792,0.8697933287831833,-0.5004802601941674,0.6944233768277017,0.45992120432745365,-0.10046705778671793,0.6499784281067115,0.5894079649852311,0.9126379184314426,0.8754847190766903,0.7557299617169405,-0.1902841385281395,0.7426543791026247,0.41414789589281625,0.06546578444205962,-0.6026679390438953,0.646301495792529,0.10228976561684082,0.12762299929929774,0.4350107043896239,-0.34823347436589525,0.032575991766958766
JNJ,0.07916841312442638,-0.055271779525026446,-0.08502418798258465,0.7602086878305999,0.8637599454344487,0.673842117554077,-0.01732802825829043,0.7207641607885366,-0.27094485825121023,0.8402331280043245,1.0,0.8878860550739467,0.008375476966185121,0.7478839976529741,0.25713593940568824,0.6156599530245547,-0.709312137981298,0.2260596163503948,0.8562517004614791,0.7793648416433452,0.7102948119832984,0.4644383045095478,0.4790944325819626,0.7520313355038969,0.2388354764100544,0.15501125936104937,0.6704795716262854,0.7530016695132113,0.1259062176395776,0.7384382467464347,0.480309536106778,0.7933426008220666,-0.5760927158617754,0.5994550042578022,0.4780023459364421,-0.28004929196603123,0.5623246146795737,0.793676702437341,0.7290037495041081,0.8850963137620607,0.6758578739689506,-0.13881106260137765,0.586407899738239,0.40408117184018205,0.14237948829941768,-0.5534469397634046,0.5724154788010558,-0.06819450362241304,0.22005247134974343,0.16393947504919495,-0.1283118834123898,-0.21590158954843655
