tickers,EFX,UAL,AYI,CAT,AME,FLS,FAST,URI,NOC,ITW,WM,TDG,PCAR,HII,PWR,FDX,PAYX,ROK,HON,XYL,CMI,GPN,UNP,CHRW,KSU,JBHT,NSC,LUV,MMM,JCI,AOS,RSG,CSX,DAL,DOV,ETN,BA,PH,ALK,SRCL,UPS,MAS,SNA,VRSK,RHI,LMT,TXT,ADP,GWW,PNR,AVY,EXPD,ROP,DE,EMR,FLR,CTAS,GE,SWK
WM,0.44165539572530416,0.009412576499043203,0.4415671050381714,0.48090760073128686,0.43336206906093955,0.4442987525559772,0.4373902627469212,0.437560015783802,0.4475194723367963,0.4804745010912451,1.0,0.4540077086815744,0.4293614028944521,0.2536238832756422,0.45044188636311705,0.46510313420569516,0.45478448737712796,0.4420756493823879,0.5100546559557075,0.36381854589320334,0.48805649754392544,0.2850570325416838,0.5500448011088857,0.4535234324081022,0.4537324334866326,0.356250146285877,0.5131012701827576,0.10679214328829187,0.48196693488607095,0.3895503653377452,0.4435479135587873,0.6325504318356722,0.4530351913045561,0.008929013836423976,0.5372555155518898,0.4818297726343419,0.4700195491873556,0.48172696968076584,0.1178847670658586,0.5610136000433332,0.4753892054785368,0.34557956214594976,0.4910553872895378,0.24252111707965635,0.510118905390245,0.3961907419039655,0.5015378715221251,0.47863103564018084,0.4532864019309338,0.42760534332952527,0.42898519346136493,0.4839484740514106,0.49650010535677347,0.4419370941373668,0.47693376331023807,0.5585875079919127,0.4331053442477789,0.3783941014009515,0.4660078720130705
TDG,0.43343789039726616,0.1204144476783663,0.47709380126918177,0.4474563145280575,0.5749910995782852,0.5244513853460521,0.5215463611038725,0.39985098675397035,0.42234427932276053,0.5518316517347565,0.4540077086815744,1.0,0.4665656117067155,0.34564099552593236,0.41151221195223786,0.4021008665523987,0.44344143011851855,0.4369044686102169,0.5150554762367916,0.42192147347012315,0.5100418778605222,0.3305685404530149,0.4321329080705721,0.4049757968060744,0.49402845932782546,0.33396767954077494,0.4192293240585832,0.12367095768124106,0.45354113237344007,0.44105922407560644,0.47386601005386075,0.44028477810325634,0.4425125489363915,0.15404526646454228,0.4995760830069846,0.42561816640301847,0.48361588349072704,0.5130432708109139,0.24005630204911566,0.39812045115044836,0.4050488423014361,0.4515615193478652,0.49668505017505576,0.32307062714023027,0.5277262408779396,0.40908540367541535,0.5491269095198891,0.4405478265504733,0.4570127193690403,0.42175814606887774,0.3660073625756536,0.3573216520650814,0.48770090178705794,0.44363667727840655,0.4545374049570345,0.41255381543645103,0.4452433417704333,0.4321688408615252,0.47626431866812996
PCAR,0.4434880309918799,0.1470019342359768,0.584363151887073,0.6890339463919343,0.6151751272668549,0.6507364410792082,0.48809545656410686,0.5095830932360466,0.4747448239918667,0.6608572298951403,0.4293614028944522,0.4665656117067155,1.0,0.26394062959931586,0.4583780649170802,0.5302412473069343,0.5684760686807628,0.6290206182493341,0.6454549124822451,0.5641493601557893,0.7298400860312928,0.4985536794811641,0.48087418657486086,0.43178442985207355,0.5061550545219649,0.4081586587339746,0.4964336360854982,0.3026759543068975,0.612496387068025,0.6164682651648535,0.5378921864814109,0.37055378311339116,0.4660959678715478,0.16707108549870062,0.6587633368690337,0.6920454086669922,0.5333646530303643,0.7087189425190448,0.33837568221273656,0.3487130173714211,0.4874522174944942,0.6487691726094569,0.6738659182969148,0.3230724622787282,0.648946536813121,0.43620324525891974,0.6711132092871602,0.5924939027421491,0.4865731845408502,0.5410660599696578,0.5105795734404076,0.5215408556883788,0.6136354460671147,0.5982453315202786,0.5827696014674387,0.5824215753562921,0.46814037531357133,0.5833565020693033,0.6270081003013298
HII,0.24511038592524112,0.1672416767293428,0.3010856679353591,0.27476611159844233,0.3531320308743701,0.36629364418132637,0.2478409595572178,0.2593032346151164,0.2600996847232061,0.30490642628799197,0.2536238832756422,0.34564099552593236,0.26394062959931586,1.0,0.3278958079859885,0.3835641325850862,0.3471453241305737,0.25654972700011097,0.34255612771095834,0.30975133403163646,0.23416734260934674,0.37469725907960044,0.26021529844857394,0.32128793749151763,0.30098657045647237,0.32832279352122706,0.20787357358062186,0.17537050316311054,0.31201328641504733,0.26883782001965506,0.37800750663750937,0.23945272248885055,0.28479579678989186,0.18787789533376512,0.3174495979211551,0.25305825830675444,0.2887755588914296,0.27730828731761803,0.2686128922149755,0.3009058243625647,0.3948087506911369,0.307671980004331,0.2821581789178572,0.2550824160699408,0.3181218424095631,0.2633387041720039,0.3887513299025812,0.29930796800297044,0.24970775365831702,0.3104211598906767,0.301370114402534,0.34046957523884325,0.28370140094472934,0.2814397218663113,0.22487155171585602,0.3520749910995783,0.3000975835344274,0.2978149823260816,0.29911472918861187
PWR,0.5010737878772465,0.2140748040530878,0.4864410543265238,0.4720333555393448,0.48336902684343397,0.4996540757591679,0.3745377736432221,0.39582725442656996,0.39930851854569854,0.5435726908877843,0.45044188636311705,0.4115122119522379,0.4583780649170802,0.3278958079859885,1.0,0.5170732423478703,0.47209274159301123,0.41766563424636066,0.5329160220739838,0.45135793678618424,0.4928163371677746,0.41536291127310637,0.5698372412688958,0.31632721879105985,0.5327251673199567,0.523681588206058,0.5679243664289877,0.3040987453590974,0.5035156762551978,0.45700191818334795,0.6021892334935763,0.3601592543431007,0.5685713800711992,0.27936836223174305,0.4791720573967039,0.4513182741599438,0.45637225485793026,0.45251378194070274,0.42636401507090294,0.42645210188045396,0.49120414889634373,0.5734598113116791,0.5195582627993508,0.34892286348254903,0.5231265002312283,0.37582237294917364,0.4800338767348366,0.5213023658692348,0.4303213706332719,0.42742125287985844,0.4152063525277813,0.45498672274936824,0.506451441229517,0.4291719790228902,0.4498806469065819,0.5236852584897893,0.47497347071868345,0.4672448613515784,0.4999366876064772
FDX,0.48706616732530356,0.3753959311309225,0.48677782712261297,0.5447168197783887,0.5476530413750326,0.5718328262233952,0.47264726068876417,0.4682025552468445,0.4610143177505607,0.5626534634568872,0.46510313420569516,0.4021008665523987,0.5302412473069343,0.3835641325850862,0.5170732423478703,1.0,0.4595614345969762,0.4736191838126527,0.5831262685394867,0.4532335384560807,0.529211734609611,0.4372498760136988,0.5742533739021284,0.6002869240358465,0.5532887517020909,0.5683497333543763,0.5592421975610669,0.4269515904006146,0.5929383805807962,0.5741426114308681,0.5424405793351953,0.38583596906715395,0.5809924176506466,0.39995118529360246,0.49696651606296727,0.47900234530700037,0.470676321942017,0.578794568715109,0.42174602417244433,0.4237518305506517,0.7126333001184656,0.5957079780811059,0.5878841348075626,0.3715127780693609,0.6278148782302188,0.48099347057722447,0.6186906189053953,0.4876834453695654,0.4745218079091594,0.5405448803971443,0.5454857428090099,0.6778524475242147,0.5200929314135337,0.4721015235786081,0.5084372825073676,0.566342091837671,0.5540570113563593,0.4999408165171794,0.5222051758246196
PAYX,0.5323393515953166,0.17768341001972052,0.5410771995023279,0.44130163899580893,0.5906484154599893,0.5070313976940006,0.44672268786071817,0.419520180303321,0.49167848814632575,0.5179946156760483,0.45478448737712796,0.44344143011851855,0.5684760686807628,0.34714532413057375,0.4720927415930112,0.4595614345969762,0.9999999999999999,0.5011004055426749,0.5778096687237314,0.4391748954471925,0.44991769330208836,0.5482579993551011,0.46642675071194767,0.38273650232614986,0.4470860486174048,0.40208803975905083,0.4746521346946399,0.24913162704516956,0.5877494093288755,0.4873725197475926,0.5608714422843136,0.40820373254385994,0.4774314373036744,0.1855453006079254,0.5319326204590499,0.4507141507182598,0.5285669455713573,0.5262170772670184,0.3626285297071615,0.4671754940893624,0.4659779927893699,0.5225843391733869,0.5585518048743833,0.40533626470518813,0.6155801303862596,0.47743401242207845,0.46304844217645197,0.780505843166344,0.44495808498717687,0.4343181546201509,0.4310559667504504,0.44991035268074114,0.5742935110984211,0.45718328302919137,0.5187013884529929,0.5135572100716641,0.4646633796137452,0.5171014322589957,0.5194407180814473
ROK,0.37002757298123107,0.12295158306002521,0.6295427153915176,0.6033204093645961,0.614231230309593,0.5760438157869385,0.4517819432382702,0.44776665836270835,0.533619064528602,0.6492071509875339,0.4420756493823879,0.436904468610217,0.6290206182493342,0.2565497270001109,0.41766563424636066,0.4736191838126528,0.5011004055426749,0.9999999999999999,0.618660339106288,0.5593479746934168,0.6138733781383249,0.3962337383493099,0.4613384313504679,0.4237026705877495,0.4557605253270353,0.41740978340313545,0.4513224478934884,0.2190735294792331,0.5790209430882087,0.6068881986722761,0.5878733936788596,0.3102207178115148,0.4084607458213777,0.11151779856583793,0.607963311894382,0.5639676813611455,0.4830031688269059,0.6955805634537,0.2697434612838644,0.3801546196651179,0.45556683658602,0.5589127900495663,0.575421049975455,0.20799836305573075,0.621280223080536,0.43262033582136905,0.5772919753907702,0.5502115690154211,0.46962770001150156,0.537912619800245,0.5098888777251783,0.44508919006588704,0.630837406195772,0.5054003587699055,0.6320488881344424,0.5086767681912163,0.46236540393729325,0.5595168239512458,0.5486938166356877
HON,0.49927167907455505,0.15409474453036973,0.6031623106595856,0.6807152635809425,0.6311371619216103,0.6343174569384752,0.4285286960606917,0.5063697657262194,0.630126000609266,0.715201186233525,0.5100546559557076,0.5150554762367916,0.6454549124822451,0.34255612771095834,0.5329160220739838,0.5831262685394867,0.5778096687237314,0.618660339106288,1.0,0.5552856371443797,0.6472258211327209,0.5648720057959105,0.5529932944039286,0.43524917292568455,0.5530116457889077,0.4393853754142825,0.5799168773636632,0.30186115244001005,0.7191822615353057,0.6860906990092346,0.6404608768938738,0.4513241043842362,0.5947137796752489,0.2297952305646369,0.682588939987301,0.7018927618467367,0.6592349674629945,0.7090749600409799,0.43089969499998165,0.3970065220822216,0.6015393169979134,0.591433940519491,0.6898664982009479,0.3428570904246143,0.6713481135670497,0.5936709743484341,0.7094804674651187,0.6688981991764136,0.5620507343329639,0.552625602671287,0.5499689861593854,0.531938750417494,0.6720552450093409,0.6352793609678459,0.693284445221393,0.6666397513020308,0.5427204380845203,0.6543243860814244,0.6272246466440823
XYL,0.42108071405304465,0.07341383172048296,0.5315728841646844,0.572730471708864,0.5428378870022699,0.613009027509262,0.3892954487168427,0.4818782284115862,0.4631689828419547,0.5820071010717367,0.36381854589320334,0.42192147347012315,0.5641493601557893,0.3097513340316364,0.4513579367861843,0.4532335384560808,0.4391748954471925,0.5593479746934168,0.5552856371443797,0.9999999999999999,0.5627895219049706,0.4438584224755363,0.5092649303496338,0.35401322218500964,0.46049701996315295,0.3092686923852595,0.4587657764707502,0.17364830455986452,0.5960749086215094,0.5580771401175406,0.5792730092169915,0.33831132456207,0.4544898163304231,0.1093899535250749,0.4956922397922042,0.5789965549847352,0.5053900336335694,0.6075909760533394,0.31102216802447313,0.3738343997787215,0.4929991599638926,0.5112588092423661,0.5009657425206567,0.23857270202707415,0.600240311938126,0.420779099231075,0.5890313671335569,0.5021721207877335,0.4498421089097228,0.5283983355278551,0.49789073672132816,0.38905871574200385,0.5312434766531838,0.5392219923199384,0.5163506402345308,0.5658954952376436,0.46565305757293535,0.575036209764126,0.5900532695072492
CMI,0.39477976263394365,0.11308857479473976,0.577516250151399,0.7804256787259735,0.5874516899790427,0.7084754036387128,0.4735795110456986,0.5896061425755802,0.43559948469310983,0.6599268146767037,0.4880564975439254,0.5100418778605222,0.7298400860312928,0.23416734260934674,0.49281633716777457,0.529211734609611,0.44991769330208836,0.6138733781383249,0.6472258211327209,0.5627895219049706,1.0,0.4387445983775086,0.5131652835839521,0.44227225117923824,0.5746974774186209,0.39952800237833946,0.5244975044399455,0.1956148427905151,0.6189239655546794,0.5986692487077808,0.5785891540512916,0.3352097710597742,0.5188508152864523,0.13621321749935256,0.6669425491541847,0.6935649033432554,0.5616459724215387,0.7357010333696233,0.2809743851368463,0.31399403212960486,0.42953146993100627,0.5746295772941984,0.660766693689163,0.3115496276503988,0.6226874918576065,0.43396804656847454,0.6695854557867464,0.5133956180491177,0.47577153951966367,0.5813492036184054,0.49300812232299174,0.4736822788015812,0.53935270994902,0.6294289367524477,0.5879144146066699,0.6367416748942043,0.5020023664122315,0.5434282930162869,0.5957556916820513
GPN,0.4206512184426188,0.1714058418963402,0.5423254631786385,0.4349036482148886,0.48453778991259705,0.515269061495605,0.36427090535340556,0.4086207584733479,0.3595775321852733,0.5119217642683623,0.2850570325416838,0.33056854045301487,0.4985536794811641,0.37469725907960044,0.41536291127310637,0.43724987601369875,0.5482579993551011,0.39623373834930997,0.5648720057959105,0.4438584224755363,0.4387445983775087,1.0,0.3772783849294453,0.3064962186903149,0.43834270249331664,0.35306736940367045,0.4144342165872878,0.21916457001717746,0.5604278084680497,0.4783003650099185,0.5744030742298952,0.23688292526613688,0.4625391803509277,0.17963744937309942,0.4758061889217961,0.444008700404014,0.5046830505003476,0.5157352161915333,0.36374697259113703,0.34588279229585506,0.4609579912509976,0.5556531748633151,0.5317635529816871,0.2635776349530797,0.47706505357479684,0.41428675638404516,0.5450178651062915,0.5260065193505061,0.4378471003572111,0.3888188476411806,0.44768632301552413,0.312258420888972,0.4384216135573361,0.4351694845271846,0.421923889326442,0.5706793095654332,0.396428263387068,0.4971915331735784,0.5304796278706058
UNP,0.47187855414881796,0.19673785780612862,0.509953791212623,0.5413897136816916,0.4789417857365696,0.5097959693018033,0.4529488840522794,0.4529984327917228,0.491987785318158,0.5665402867954445,0.5500448011088857,0.4321329080705721,0.48087418657486086,0.26021529844857394,0.5698372412688958,0.5742533739021284,0.46642675071194767,0.4613384313504679,0.5529932944039286,0.5092649303496338,0.5131652835839521,0.37727838492944527,1.0,0.41288616493043895,0.7401755860514794,0.5257781904800355,0.7352917022799168,0.2572828651663756,0.5946991975852058,0.4543575613017305,0.532105074573237,0.42685058509520823,0.6615524297995033,0.19357233270527727,0.5157234666500281,0.5297145625580363,0.5364880587537941,0.5119752182451085,0.28673121460476625,0.4713791799867136,0.5881024082576606,0.5262131183040385,0.5604047583328532,0.2525058816188858,0.5964835011580614,0.413287870835612,0.5654073481732471,0.4790197406218553,0.40479375758211145,0.48712213907516855,0.4885120330031308,0.5076250004587847,0.5514517780656907,0.5200922524546683,0.46662087994018686,0.5446048763300168,0.5364928927347857,0.5227278357892146,0.5170319203990326
CHRW,0.36703537691485405,0.20740102520061401,0.4673852154752287,0.5112395402792979,0.5190599865760103,0.5149786366842143,0.3671829372414847,0.4395654206529797,0.4025194627997034,0.4082350042736237,0.4535234324081022,0.4049757968060744,0.43178442985207355,0.32128793749151763,0.31632721879105985,0.6002869240358466,0.3827365023261499,0.4237026705877495,0.43524917292568455,0.35401322218500964,0.44227225117923824,0.30649621869031485,0.4128861649304389,0.9999999999999999,0.46594279595411736,0.4394011756820643,0.4042263278386177,0.16679222084076947,0.4890421435548755,0.42315579881358184,0.4586446572187533,0.30279020453438676,0.45981999077000224,0.13511403102304476,0.4535877203486691,0.3621537378806632,0.371889152078495,0.4634726313702767,0.2794137280351319,0.4217636514868972,0.4906244853002834,0.42396948897338055,0.4343290498102923,0.3006921686805344,0.545500757685062,0.44195752478245637,0.4564645106828098,0.45079913583172593,0.3558002208597619,0.4528951630292659,0.4756057221480256,0.6657628605418675,0.46296436480556297,0.46451527066023757,0.375149449228553,0.4962822370899616,0.5139034808021398,0.38335594388628463,0.4276562839071117
