tickers,MGM,GM,FBHS,TRIP,PVH,FL,IP,WHR,F,MAT,TJX,MCD,VFC,GPC,HRB,LEN,HAS,PHM,BLL,NKE,JWN,GPS,LEG,LOW,HD,HOG,TIF,AZO,M,MHK,KSS,DHI,SBUX,ORLY,BWA,TSCO,DRI,AMZN,RL,YUM,MAR,BBY,SEE,EBAY,PKG,AAP,KMX,WYNN,LKQ,EXPE,UA,CMG,HBI,ROST,ULTA
TJX,-0.35751646512993085,-0.2853145556791559,0.1705501167619073,-0.0033760972473067465,-0.023854302987208253,0.32892304437974806,-0.013731228099841807,-0.05802739213319378,-0.3559899583770656,0.09630261380532158,1.0,-0.12426454200368897,0.09663264936676863,0.019395928632870187,0.054551072804482924,0.0,0.10586760101672141,0.1789091157789451,0.06160528124384438,-0.27446631169092955,0.1219088658700241,0.3520105471779958,0.14647408511761079,-0.125679552372098,0.23925275825913808,-0.41732055656164097,-0.21240133247044146,-0.23787712109307468,-0.1024618508155125,0.1568507735278961,0.05765829504219287,0.2789837607452618,-0.2917812047330217,-0.2710480219082382,-0.23179926240348805,0.029739896857286497,0.12850734070571576,0.38116976519062995,-0.29998233703250987,-0.25222270483846876,0.008009521773096228,-0.18884368737874746,-0.394331794278567,0.2723721707465119,0.06293818795243494,-0.3061565742210472,-0.06058754501740953,-0.22111135154337128,0.0,0.20719258044800556,-0.15313159173094634,-0.18723884388748552,0.15089000064845304,0.3431235467148702,0.11899556397041422
MCD,0.5269544058468301,0.24018395559970335,-0.4746852963578569,-0.3175914621108451,-0.2667909556837314,-0.3756771097226228,-0.07591151835679706,-0.23332583439134183,0.3872486365985312,-0.37215588257195314,-0.12426454200368899,0.9999999999999999,-0.24928887364006594,0.1697755366015072,-0.09926441764925054,0.0,-0.1784117856998843,-0.4688575391681325,-0.35480867960097057,0.371435919057826,-0.10446273745922645,-0.4315913045314585,-0.1890379586843535,-0.13936062568255175,-0.5226322906707166,0.008134786868853973,0.39483709238518333,-0.09462130734239577,-0.06263766532450851,-0.4556266293562847,-0.028519066828665396,-0.4528295969753697,0.026486234636553575,-0.1485220132567617,0.5179768244019152,-0.10244953066735243,-0.2008327898785671,-0.4105481456793187,0.2870136802199708,-0.08924753709509374,0.014504874167214986,0.5418093740851995,0.4647722709209472,-0.5320561249534876,-0.29727645220556786,0.2081324337312896,0.05498304045666822,0.3616669100236981,0.0,-0.5364795145516967,0.25672093432686527,0.3736782996700911,-0.42880340791235527,-0.3107932171099853,-0.2296267722278239
VFC,-0.20977974763635687,0.16340049936853834,0.5372151140619554,-0.09154465733953741,0.6660131783001698,0.637748718105638,0.5641265008827687,0.6051646292645176,-0.1272728435198617,0.6619185005320671,0.09663264936676863,-0.24928887364006597,1.0,0.02823287796377386,0.3831251966233533,0.0,0.6388707288374647,0.5485556804579109,0.5357218916865835,-0.1480386336845057,0.5985887535010915,0.644110866612389,0.5522699247244306,0.4423649924957862,0.5900901753648975,0.0045651093763047065,0.15917200000297968,0.14888488985128423,0.5062050339250072,0.48991660162019685,0.4534743800690868,0.556446861310246,-0.016101558766992475,-0.056218058967126706,-0.07131837791073908,0.4432945004182297,0.46137280398515695,0.4759471715218628,0.2653448166419283,0.3876370310437313,0.1846451042331347,-0.3903356822409344,-0.1546551279504555,0.5573375355340814,0.6439147326345704,-0.05489402064996409,0.29149656565629,0.13796760516187775,0.0,0.44071229645413057,-0.23807840727591598,-0.28091711075722664,0.6190966543336469,0.19860504242075053,0.43610884116858195
GPC,0.18830574903329783,0.18148183979261306,-0.040405990547097204,-0.07722244239111833,0.03453765379347095,-0.05782745502294637,0.08180005417523638,-0.005563238442646651,0.2409158192969498,0.05662714564526773,0.019395928632870183,0.1697755366015072,0.02823287796377386,1.0,0.028539695575189847,0.0,0.13254175175185057,-0.029499759107689816,0.04025614655564669,0.22264032177200474,0.08180005417523638,-0.07693916311531901,0.07726468322059278,0.02464766077566705,-0.0760002629613547,0.08540547712255858,0.18795530987435963,-0.06566023252496293,0.08756494322451656,0.0013184553534596108,0.04802496299002277,-0.12336743458259446,-0.00958307339893328,0.050108551126668774,0.2881446226345072,0.0038271052956202613,-0.10461132874685788,-0.022186143306273207,0.2517082763003966,0.02688924422817151,-0.07918530201338317,0.11793280009591393,0.26856306382418355,-0.05499188668582671,0.05041016632688107,0.30965401577772966,0.1662458016493732,0.19011177541976107,0.0,-0.05268151909209464,0.0017362510780067775,0.02665509755247239,-0.02039470554289911,-0.13250359040716617,-0.14971216694644487
HRB,-0.0219458016547231,0.41098348693002346,0.3422335282263095,-0.10345672429474789,0.544059228016489,0.2866667943897565,0.5598266502574989,0.6194172040014222,0.18474583117232304,0.46509936247344263,0.05455107280448293,-0.09926441764925055,0.38312519662335326,0.02853969557518985,1.0,0.0,0.3415751755358369,0.3822287024264548,0.47621680100021013,-0.21442743132268052,0.23672835400614786,0.23549325942367885,0.6445016723149627,0.45363640814835643,0.39933715988280843,-0.0008373194323377189,0.0880639877182954,-0.1183687150191147,0.23764916048263177,0.3660485244020879,0.16217711750441582,0.2938441619039249,-0.05283159909906258,-0.16856123426152703,-0.07009024258598207,0.003219734597770047,0.06502211996220762,0.24365080631702438,0.136138508516681,0.15962020409074065,-0.14225208907082318,-0.3021258672567514,0.11716767928227195,0.3404705169254756,0.5594941876097381,0.026593298092401386,0.5122867073991266,0.19049026505755662,0.0,0.33850702116359765,-0.43394781085341916,-0.3834485104488607,0.5017234308525174,-0.18484793434933602,0.2800615183364098
LEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HAS,-0.10185588168598231,0.1754504537198273,0.46329811686143824,-0.1337772358098401,0.5765193215687552,0.5733769348313601,0.5206691656222007,0.5510067390537022,-0.07915373583002289,0.5949642061703889,0.10586760101672142,-0.1784117856998843,0.6388707288374647,0.13254175175185057,0.3415751755358369,0.0,0.9999999999999999,0.4497458484984557,0.47790686472790095,-0.07149750329752291,0.5727199972549917,0.544834618540219,0.48445545929398703,0.37345132762699507,0.4610312865742819,-0.03516278653200719,0.17639398129783343,0.023861212491113268,0.4906297939427155,0.43403881108205017,0.4720926787461103,0.44303962221356563,-0.05602458206921631,-0.10878272150789071,0.04792153296607303,0.4290953007070771,0.4331237032116971,0.4678190900850938,0.330198018677562,0.32090071381223456,0.19027545412040844,-0.28331055511210185,-0.10510563664932532,0.4433224230901682,0.5547583994319245,-0.030682152835525063,0.3041485174302447,0.12555277777223625,0.0,0.3707361466883348,-0.19377146389849725,-0.2484083317422748,0.48611001675174503,0.16304017992140835,0.3648440496009018
PHM,-0.3278245918439898,0.08823340213832874,0.8032293862310268,0.13194199131592982,0.5575294177247124,0.6225581015531789,0.49345512081228365,0.6210855069703054,-0.19999042592434013,0.7164755346822962,0.17890911577894508,-0.4688575391681325,0.5485556804579109,-0.02949975910768982,0.38222870242645474,0.0,0.44974584849845567,1.0,0.5829606756418746,-0.34254021063368967,0.35921268619907426,0.6990625424955843,0.5130309145862075,0.40597755429001287,0.7643502782325946,-0.018750804104147364,-0.12367554021557471,0.01691073822610345,0.2715298885862785,0.7985017635040397,0.27372720675443823,0.7983982507104853,-0.042634602531889776,-0.03389340077670716,-0.2973585803142077,0.26029776967053236,0.42104755367978336,0.686952553500598,0.007715926186815262,0.2415783672076305,0.1734976225861639,-0.6390376482388276,-0.2495375155648605,0.7873185767272587,0.7015439047925379,-0.2389955456387927,0.2028850331229145,-0.05858050469080607,0.0,0.7470054080103485,-0.42518450679594094,-0.4727384409856854,0.7326118079381335,0.2414264443766931,0.4441121762490737
BLL,-0.16028974592693865,0.19810805225944478,0.6095140267512045,0.18045550511443315,0.6349442563638256,0.5115075426508771,0.46760394682515216,0.6018397796296442,-0.005603414678625066,0.6390681128252562,0.06160528124384437,-0.35480867960097057,0.5357218916865835,0.04025614655564668,0.47621680100021,0.0,0.4779068647279009,0.5829606756418746,1.0,-0.13987973407343826,0.4021683480743879,0.5054447083584431,0.5070000968156395,0.5657141029932024,0.6722530483754969,0.19100474123385583,-0.012737830894840103,0.1519834493607874,0.39763205048963085,0.5694852229948223,0.2326599066693843,0.48420310079507156,0.20049855608206302,0.1525323083417469,-0.1150797067917033,0.28842076239524095,0.23447278744756395,0.4996705359935946,0.14085643423619315,0.36472427688500175,0.14954143271617815,-0.47899878369525234,-0.07685252233676615,0.6116785533159904,0.601878986656689,0.006529012028754127,0.3583367050755992,0.061234677832062295,0.0,0.5467617412891214,-0.2631080553356564,-0.21613024317254342,0.6792890277398278,0.1071422997380986,0.5287723136062743
NKE,0.527773977965543,0.2003665979773964,-0.26199779624755,-0.039637380838204325,-0.06370634660185585,-0.21403198654669275,-0.10027971832269791,-0.15772049402606342,0.4169097064588407,-0.22775002074119352,-0.27446631169092955,0.3714359190578261,-0.1480386336845057,0.22264032177200474,-0.2144274313226805,0.0,-0.07149750329752291,-0.34254021063368967,-0.13987973407343823,1.0,-0.05018808602171576,-0.30317157155464436,-0.25915090598589674,0.060174324756410304,-0.2931494532551381,0.4188476763854725,0.41552680356001054,0.19193623752456765,0.1697721980781499,-0.3444651588500758,-0.04607272727041555,-0.3762258605808394,0.34418141241809913,0.27800369775545186,0.5649539545256408,0.07634446627108064,-0.1151712982902341,-0.2963796225054332,0.37956580126676887,0.17096655111316297,0.11812569905031058,0.40031512615018294,0.40184623487860227,-0.28382700378137277,-0.24749197420890917,0.495355340810681,0.10539684974745601,0.38550421980621274,0.0,-0.38916660095137606,0.6080375496214823,0.5609011545336933,-0.25928010871369284,-0.1748075286922126,-0.07846856130400257
JWN,-0.11205331810413574,0.054967676243913445,0.3382166138659244,-0.18106109474518337,0.4839171361708116,0.4985128908633172,0.4406676099819913,0.43002734479708893,-0.13719848029649345,0.4767679505707971,0.1219088658700241,-0.10446273745922645,0.5985887535010915,0.08180005417523638,0.23672835400614786,0.0,0.5727199972549917,0.3592126861990742,0.4021683480743879,-0.05018808602171576,1.0,0.528145349919012,0.42019757238100686,0.2885865168942427,0.374951771590052,-0.02270461490159462,0.2680342787820312,0.14105923972831863,0.5861996899324623,0.2938755950052474,0.617539233341909,0.3806200561034893,-0.03150669634914931,-0.07388948808074708,0.10140338198893697,0.50282940939515,0.4568653625731047,0.33997141790168484,0.3936992955680762,0.34689776146305357,0.2502332269438253,-0.17122549784388158,-0.1069986722519148,0.33224557687814676,0.44180362345032526,0.08478009539680818,0.22164691530718275,0.1889698051515015,0.0,0.213372777590878,-0.10710555662194345,-0.16763638996249727,0.42605605542506625,0.31111040146926666,0.2998295913477513
GPS,-0.4072275539346629,-0.07673876504424482,0.6703865784234894,0.045078211807448025,0.4802610550462203,0.7706256868207239,0.40556314863483794,0.4658190545760909,-0.3864999283545843,0.6127050755275758,0.3520105471779958,-0.43159130453145844,0.644110866612389,-0.07693916311531901,0.23549325942367885,0.0,0.544834618540219,0.6990625424955843,0.5054447083584431,-0.30317157155464436,0.5281453499190119,0.9999999999999999,0.40624753088815657,0.3193245091828755,0.7100622179427118,-0.1142893898504769,-0.035592566560019245,0.1100967622537927,0.35976845449621553,0.6294504546997833,0.37321328124452335,0.7665417874286851,-0.07648042372012571,-0.06588000802301666,-0.22970583934825098,0.4775025368668967,0.5446681270523746,0.7054645249735002,0.06869395063835182,0.2766237943552195,0.2988243411507307,-0.5416304916979764,-0.4117287884960495,0.7192734420907515,0.5529273723663146,-0.25571041049535476,0.08100720387582992,-0.07120584026907041,0.0,0.5926307017473122,-0.2295972656409498,-0.32760645750867634,0.6046758453661096,0.43343086234391265,0.47751788743790247
LEG,-0.15305121059835822,0.34217132223188823,0.48919708200826484,-0.15726833502820617,0.6556455903985224,0.4179172354965439,0.6501625250936198,0.7007270504955105,0.09928668654234304,0.6069411689404545,0.14647408511761076,-0.1890379586843535,0.5522699247244306,0.0772646832205928,0.6445016723149626,0.0,0.48445545929398703,0.5130309145862075,0.5070000968156395,-0.25915090598589674,0.42019757238100686,0.40624753088815657,0.9999999999999999,0.46274901255158607,0.5340496825809529,-0.08123673470758334,0.08511460938453318,-0.12420206785129471,0.337381979002509,0.5006755402333324,0.3395103729681315,0.40008367744839707,-0.14550604125400618,-0.18933658005947177,-0.13007191518600633,0.1539129883111505,0.20249989321019676,0.3687351499535996,0.13770928393041015,0.2024095086834567,-0.07649481945335611,-0.404240624088072,0.01548042420097185,0.4660588652436281,0.6944981054464276,-0.05310219602474368,0.5368467140300831,0.12967760893172134,0.0,0.39642949586356274,-0.5109901683413879,-0.5337344289124709,0.6143204577304571,-0.09881469173232159,0.27222727157038773
LOW,0.061613743377592144,0.41276021254148276,0.4797554999135339,0.03727887158276582,0.6605027781440866,0.298226178684154,0.502058830583931,0.5771025357761815,0.22219007402029667,0.4875396189977959,-0.125679552372098,-0.13936062568255173,0.44236499249578615,0.024647660775667053,0.45363640814835643,0.0,0.373451327626995,0.40597755429001287,0.5657141029932024,0.06017432475641031,0.28858651689424264,0.3193245091828755,0.46274901255158607,1.0,0.5094564685068402,0.3365288865516004,0.19845292520289365,0.21898871702173328,0.48263549589649446,0.4164979069845264,0.13057325516371987,0.2972912207583311,0.2790847749895016,0.19587979165083025,0.05628186846669693,0.27798151114107883,0.12179704166214726,0.29441942204336075,0.27783590529629604,0.4949097333001539,0.12301702229878139,-0.3046954260522396,0.14365476532850985,0.4016274133783493,0.4710935357372738,0.1732488873296529,0.5307468550824367,0.3448731201824493,0.0,0.3126357265757093,-0.0982652734762268,-0.09739865681806814,0.46717819308444336,-0.16962837609557543,0.41507193406132714
HD,-0.37106050426557113,0.06435118455748058,0.7736240637916997,0.16483410493827164,0.6292813927002129,0.6500024113106518,0.4440192962770799,0.5902793480080333,-0.21346393708848455,0.6884618948030815,0.23925275825913808,-0.5226322906707166,0.5900901753648975,-0.0760002629613547,0.39933715988280843,0.0,0.4610312865742819,0.7643502782325946,0.6722530483754969,-0.293149453255138,0.37495177159005205,0.710062217942712,0.534049682580953,0.5094564685068402,1.0,0.04890832565864882,-0.14197302642931242,0.11645211916087238,0.3423426395227434,0.7191166636327241,0.23630225275836483,0.6823911632573956,0.03973190648638451,0.07638766095924962,-0.31137185763267544,0.3107117604313512,0.36779909574037284,0.6746484783717269,-0.006364206346633379,0.3011976532720694,0.15821300151155618,-0.6580593439031958,-0.2862151955201026,0.8066222023249113,0.6498054639339492,-0.1691204848750313,0.22277602161997756,-0.044809464047500906,0.0,0.7303766337004348,-0.33053177814716567,-0.39658665240380253,0.7495538487242605,0.2784395045914835,0.5470181645649603
HOG,0.3317940445606567,0.21321968655082502,0.06284675896359823,0.266793147922294,0.16358288415536118,-0.13601505060048757,0.025759768464840356,0.08786651688677771,0.3064047704833761,0.01067953380802901,-0.41732055656164097,0.008134786868853973,0.004565109376304707,0.08540547712255858,-0.0008373194323377188,0.0,-0.03516278653200719,-0.018750804104147364,0.1910047412338558,0.4188476763854725,-0.022704614901594623,-0.1142893898504769,-0.08123673470758334,0.3365288865516004,0.04890832565864881,1.0,0.18707696557769188,0.3898220943870599,0.24436761305272325,-0.012442130272661167,-0.1242321917349292,-0.0912424018739668,0.5751764539189095,0.5383366376249084,0.2352222577994203,0.13469020629893003,-0.11404312799969347,-0.10537652684033026,0.2631604539545169,0.38626899513079815,0.2251495924779487,0.06741175532488917,0.3112262310210834,0.014854111960542943,-0.03875595016380373,0.4151689721442302,0.18679145161371116,0.29275508427512686,0.0,-0.06295921254745973,0.3371426182331713,0.3726694475384539,0.025793172209744548,-0.09974116389605117,0.15109325040030452
TIF,0.4486310653204043,0.3933045157901799,-0.09920571444468819,-0.4280409587590276,0.1434633076245803,-0.05012055939559556,0.22308323250836523,0.10813417236515223,0.44497760728743224,0.0042774904288779315,-0.21240133247044143,0.3948370923851834,0.15917200000297968,0.18795530987435963,0.0880639877182954,0.0,0.17639398129783343,-0.12367554021557471,-0.012737830894840103,0.41552680356001054,0.2680342787820312,-0.035592566560019245,0.08511460938453319,0.19845292520289368,-0.14197302642931242,0.18707696557769188,0.9999999999999999,0.08591540459168323,0.38089267155699547,-0.15345794853485037,0.2659121263828453,-0.11093782900652169,0.02542672559512503,-0.07860472592830733,0.5670245622355745,0.18221272102582797,0.06929483392095002,-0.19602739053180138,0.6725058025708149,0.2742822241467713,0.03679462579290477,0.2931699862038943,0.5049696702713905,-0.14533239105771487,0.022702790273581835,0.44984490054392356,0.35869321224510325,0.6518482887146475,0.0,-0.2696351068959974,0.30889632969336955,0.21199801520706033,-0.06620791788549239,-0.2592747381266508,-0.07484206974010252
